# Combination of '2022xnq' data from 'ATLAS', 'ZTF'
filter, zp, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, 1.16236, -8.09993, 59882.340635, 19.561, 0.239, 54.0, 13.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59882.356046, 20.097, 0.431, 33.0, 14.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59883.099731, 19.909, 0.427, 40.0, 17.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59883.102888, 19.819, 0.347, 43.0, 15.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59883.108291, 20.203, 0.628, 30.0, 19.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59884.364456, 19.855, 0.463, 42.0, 19.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59884.370383, 20.083, 0.649, 34.0, 22.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59884.85444, 19.234, 0.369, 74.0, 27.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59890.394128, 18.861, 0.269, 104.0, 28.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59890.431982, 18.569, 0.291, 136.0, 40.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59892.425246, 19.49, 0.557, 58.0, 32.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59892.428421, 19.207, 0.432, 75.0, 32.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59892.89018, 20.161, 0.906, 31.0, 28.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59892.91396, 20.091, 0.943, 33.0, 32.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59894.311363, 20.784, 0.839, 18.0, 15.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59894.333559, 20.415, 0.654, 25.0, 16.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59896.390151, 20.199, 0.573, 30.0, 17.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59896.401195, 19.933, 0.482, 39.0, 19.0, ATLAS
c, 23.9, 1.16236, -8.09993, 59896.839847, 20.255, 0.414, 29.0, 12.0, ATLAS
c, 23.9, 1.16236, -8.09993, 59898.351758, 20.447, 0.427, 24.0, 10.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59899.081082, 19.889, 0.556, 40.0, 22.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59900.332943, 20.832, 0.921, 17.0, 16.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59900.336113, 19.703, 0.317, 48.0, 15.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59900.389442, 20.045, 0.5, 35.0, 17.0, ATLAS
c, 23.9, 1.16236, -8.09993, 59900.820825, 20.361, 0.493, 26.0, 13.0, ATLAS
c, 23.9, 1.16236, -8.09993, 59900.829938, 20.618, 0.739, 20.0, 15.0, ATLAS
c, 23.9, 1.16236, -8.09993, 59900.847598, 19.977, 0.81, 37.0, 30.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59903.067612, 19.706, 0.478, 48.0, 23.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59903.076624, 19.901, 0.695, 40.0, 28.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59903.095791, 20.131, 0.703, 32.0, 23.0, ATLAS
c, 23.9, 1.16236, -8.09993, 59906.301163, 20.983, 0.726, 15.0, 11.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59907.067869, 20.318, 0.697, 27.0, 19.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59908.272747, 20.547, 0.601, 22.0, 13.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59911.056818, 20.071, 0.568, 34.0, 19.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59912.790203, 19.994, 0.62, 36.0, 23.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59920.802853, 20.306, 0.888, 27.0, 24.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59920.819733, 20.024, 0.801, 36.0, 28.0, ATLAS
c, 23.9, 1.16236, -8.09993, 59928.290167, 20.63, 0.7, 20.0, 14.0, ATLAS
o, 23.9, 1.16236, -8.09993, 59951.059356, 17.664, 0.652, 312.0, 204.0, ATLAS
