# Combination of '2024vcj' data from 'ATLAS', 'ZTF'
filter, zp, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, 41.39687, -17.68972, 60587.998237, 19.731, 0.295, 46.0, 14.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60591.104038, 20.391, 0.537, 25.0, 14.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60591.12972, 20.261, 0.733, 28.0, 21.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60591.968468, 19.784, 0.336, 44.0, 15.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60591.969825, 19.843, 0.364, 42.0, 15.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60591.972567, 20.172, 0.597, 31.0, 18.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60592.947642, 21.034, 0.954, 14.0, 13.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60593.231294, 20.012, 0.289, 36.0, 10.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60593.233111, 21.102, 0.954, 13.0, 13.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60593.247651, 20.739, 0.703, 18.0, 13.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60594.220722, 20.45, 0.805, 24.0, 19.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60594.233608, 19.823, 0.445, 43.0, 19.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60594.236343, 20.212, 0.568, 30.0, 17.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60594.967312, 19.367, 0.275, 65.0, 18.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60594.979113, 20.231, 0.631, 29.0, 18.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60595.934076, 19.503, 0.585, 57.0, 34.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60595.937257, 19.118, 0.421, 82.0, 34.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60598.950364, 18.543, 0.391, 139.0, 54.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60600.055805, 19.505, 0.865, 57.0, 50.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60600.080759, 19.435, 0.807, 61.0, 49.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60606.217723, 19.97, 0.487, 37.0, 18.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60606.847718, 20.261, 0.419, 28.0, 12.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60606.850939, 20.811, 0.713, 17.0, 12.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60606.854118, 19.893, 0.324, 40.0, 13.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60607.972347, 21.299, 0.973, 11.0, 11.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60608.003656, 20.272, 0.419, 28.0, 12.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60609.219754, 20.504, 0.792, 23.0, 18.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60610.22178, 20.553, 0.816, 22.0, 18.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60610.250704, 19.875, 0.39, 41.0, 16.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60613.242988, 20.751, 0.909, 18.0, 16.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60613.248468, 19.669, 0.301, 49.0, 15.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60613.262279, 20.911, 0.992, 16.0, 16.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60614.267545, 20.244, 0.598, 29.0, 17.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60616.062298, 19.329, 0.469, 67.0, 32.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60616.089698, 18.692, 0.47, 121.0, 57.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60617.217406, 19.591, 0.285, 53.0, 15.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60617.220728, 20.263, 0.688, 28.0, 20.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60617.279187, 20.267, 0.674, 28.0, 19.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60618.20254, 20.777, 0.908, 18.0, 16.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60621.167812, 20.046, 0.495, 35.0, 17.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60621.17107, 19.796, 0.408, 44.0, 18.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60621.226381, 19.47, 0.431, 59.0, 26.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60622.263656, 20.513, 0.825, 23.0, 19.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60622.998766, 19.466, 0.469, 59.0, 28.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60623.002403, 20.082, 0.684, 34.0, 23.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60623.036042, 20.846, 0.896, 17.0, 15.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60625.183183, 19.748, 0.437, 46.0, 20.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60625.22908, 20.45, 0.778, 24.0, 19.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60626.140302, 19.921, 0.513, 39.0, 20.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60626.143044, 18.876, 0.245, 102.0, 25.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60626.148472, 19.86, 0.599, 41.0, 25.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60627.93488, 18.805, 0.402, 109.0, 44.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60627.942767, 18.552, 0.397, 138.0, 55.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60630.905785, 19.645, 0.542, 50.0, 27.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60631.946016, 20.143, 0.596, 32.0, 19.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60634.8153, 20.674, 0.866, 20.0, 17.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60641.148901, 21.036, 0.831, 14.0, 12.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60642.146111, 20.527, 0.539, 22.0, 12.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60646.071598, 20.525, 0.641, 22.0, 14.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60647.91604, 20.546, 0.618, 22.0, 14.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60649.116894, 20.357, 0.392, 26.0, 10.0, ATLAS
c, 23.9, 41.39687, -17.68972, 60649.123316, 20.616, 0.597, 21.0, 12.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60650.898644, 20.119, 0.479, 32.0, 16.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60651.846952, 20.312, 0.573, 27.0, 16.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60651.855832, 20.705, 0.877, 19.0, 17.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60651.868156, 20.572, 0.798, 21.0, 17.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60653.137789, 20.02, 0.487, 36.0, 17.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60654.13027, 19.82, 0.51, 43.0, 22.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60654.880644, 20.356, 0.786, 26.0, 20.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60654.902058, 20.037, 0.845, 35.0, 30.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60657.137773, 19.14, 0.5, 80.0, 40.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60658.902206, 19.517, 0.5, 57.0, 28.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60662.133883, 20.221, 0.624, 30.0, 18.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60662.14059, 20.235, 0.735, 29.0, 22.0, ATLAS
o, 23.9, 41.39687, -17.68972, 60662.158566, 20.105, 0.587, 33.0, 19.0, ATLAS
