index,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad,sourceClass
179,31080090,,,,31080090,,,,,,,,,,,,,,0,,,,,114.277485,-38.423892,,,,,,,,,,252.02055,-8.357634,,,22,4,3,6,6,1,,1,1,,,,114.2774776,-38.4239207,29,19,,15.8308,0.0134,,,15.8452,0.0223,,,,,,,,,,,,,,,,0.378,,,,,,8520.198,23.63271,,,,,8270.124,137.6069,3.52,,,,,,0.5,,,,114.2774584,-38.4238923,29,19,,15.446,0.0063,,,15.4782,0.0124,,,,,,,,,,,,,,,,0.9693,,,,,,9601.4,,,,,,9130.635,40.40418,3.5,,,,,,0.5,,,,114.2774628,-38.4239255,29,19,,15.1588,0.0043,,,15.1867,0.008,,,,,,,,,,,,,,,,0.9786,,,,,,,,,,,,139970.2,149.6355,3.5,,,,,,0.5,,,,114.2774759,-38.4238911,29,19,,15.0121,0.0058,,,15.0756,0.0081,,,,,,,,,,,,,,,,0.5134,,,,,,,91.83421,,,,,81838.76,429.2856,3.5,,,,,,0.5,,,,114.277485,-38.423892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,145.62,0.983,1.04,2.452,2.358,87.34,1.111,2.366,2.129,-88.21,1.181,2.795,2.367,11.92,1.06,2.197,2.073,-10.52,WISEA J073706.59-382525.9,IrS,,,,,,,,,,,,,,,,,,,0,1.0
180,31080214,,,,31080214,,,,,,,,,,,,,,0,,,,,114.28919,-38.445637,,,,,,,,,,252.04431,-8.359808,,,19,4,3,6,6,1,,1,1,,,,114.2892101,-38.4456314,25,27,,17.2471,0.0234,,,17.288,0.0398,,,,,,,,,,,,,,,,0.7107,,,,,,2237.617,21.74999,,,,,2120.385,93.90527,3.5,,,,,,0.5,,,,114.289203,-38.4456373,25,27,,16.7758,0.0078,,,16.8019,0.0313,,,,,,,,,,,,,,,,0.3674,,,,,,2844.563,,,,,,2788.771,16.89775,3.5,,,,,,0.5,,,,114.2891705,-38.4456667,25,27,,16.4214,0.0051,,,16.4197,0.01,,,,,,,,,,,,,,,,7.298,,,,,,,,,,,,43778.42,273.6579,3.5,,,,,,0.5,,,,114.2891471,-38.4456928,25,27,,16.2183,0.0063,,,16.2445,0.0131,,,,,,,,,,,,,,,,9.775,,,,,,,287.1736,,,,,26532.77,370.2964,3.5,,,,,,0.5,,,,114.28919,-38.445637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,80.89,0.974,1.176,2.049,1.742,-87.53,1.104,2.079,1.883,-87.9,1.169,2.499,2.138,16.14,1.435,2.61,1.819,28.96,2MASS J07370941-3826443,IrS,,,,,,,,,,,,,,,,,,,0,1.0
183,31080217,,,,31080217,,,,,,,,,,,,,,0,,,,,114.296223,-38.445897,,,,,,,,,,252.04716,-8.355074,,,19,4,4,5,6,1,,1,1,,,,114.2962486,-38.4459274,31,29,,17.587,0.0154,,,17.4749,0.0808,,,,,,,,,,,,,,,,0.2451,,,,,,1622.262,11.86876,,,,,1497.057,85.18584,3.5,,,,,,0.5,,,,114.2962339,-38.445909,31,29,,17.1917,0.0116,,,17.2069,0.0795,,,,,,,,,,,,,,,,2.427,,,,,,1968.822,,,,,,1858.904,39.64902,3.5,,,,,,0.5,,,,114.2962012,-38.4458972,31,29,,16.8314,0.0072,,,16.8707,0.0113,,,,,,,,,,,,,,,,1.768,,,,,,,,,,,,29854.11,120.4235,3.5,,,,,,0.5,,,,114.296225,-38.4458995,31,29,,16.6812,0.0118,,,16.7511,0.0292,,,,,,,,,,,,,,,,1.483,,,,,,,101.4813,,,,,17592.55,299.8911,3.5,,,,,,0.5,,,,114.296223,-38.445897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,61.25,0.655,1.188,1.909,1.607,-82.65,1.117,2.012,1.802,65.6,1.155,2.128,1.843,-29.52,1.059,1.84,1.738,-4.43,2MASS J07371108-3826452,IrS,,,,,,,,,,,,,,,,,,,0,1.0
184,31080218,,,,31080218,,,,,,,,,,,,,,0,,,,,114.297517,-38.44527,,,,,,,,,,252.04709,-8.353885,,,18,3,4,6,5,1,,1,1,,,,114.2975469,-38.4453111,33,26,,17.566,0.0104,,,17.4438,0.1068,,,,,,,,,,,,,,,,3.851,,,,,,1698.513,46.57224,,,,,1992.631,125.497,4.84,,,,,,0.5,,,,114.2975178,-38.4452608,33,26,,16.9828,0.0074,,,16.9896,0.0472,,,,,,,,,,,,,,,,0.7151,,,,,,2440.483,,,,,,2167.157,22.53103,3.5,,,,,,0.5,,,,114.2975334,-38.4452542,33,26,,16.5618,0.0125,,,16.6291,0.013,,,,,,,,,,,,,,,,1.453,,,,,,,,,,,,37552.05,115.6701,3.5,,,,,,0.5,,,,114.2975314,-38.4452565,33,26,,16.3599,0.0064,,,16.4306,0.0199,,,,,,,,,,,,,,,,1.039,,,,,,,90.88433,,,,,23306.09,323.2637,3.5,,,,,,0.5,,,,114.297517,-38.44527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,58.24,0.96,1.15,2.113,1.837,51.36,1.117,2.108,1.887,65.88,1.102,2.08,1.888,-25.01,1.047,1.911,1.825,1.27,2MASS J07371140-3826429,IrS,,,,,,,,,,,,,,,,,,,0,1.0
185,31080219,,,,31080219,,,,,,,,,,,,,,0,,,,,114.306001,-38.441752,,,,,,,,,,252.04713,-8.346366,,,20,4,4,6,6,1,,1,1,,,,114.3060484,-38.4417817,31,22,,17.073,0.0164,,,17.0235,0.0318,,,,,,,,,,,,,,,,0.5382,,,,,,2645.995,19.66101,,,,,2558.775,97.8215,3.5,,,,,,0.5,,,,114.3059843,-38.4417684,31,22,,16.449,0.0068,,,16.4462,0.0227,,,,,,,,,,,,,,,,1.033,,,,,,3848.403,,,,,,3801.981,30.98208,3.5,,,,,,0.5,,,,114.3059711,-38.4417522,31,22,,15.9045,0.0073,,,15.9061,0.0106,,,,,,,,,,,,,,,,17.53,,,,,,,,,,,,70100.33,492.7427,3.5,,,,,,0.5,,,,114.3059731,-38.4417482,31,22,,15.6275,0.0049,,,15.652,0.0127,,,,,,,,,,,,,,,,8.885,,,,,,,320.0562,,,,,46967.06,400.0501,3.5,,,,,,0.5,,,,114.306001,-38.441752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,42.69,0.98,1.248,2.188,1.753,-76.01,1.176,2.265,1.926,-78.21,1.191,2.631,2.21,-68.75,1.196,2.41,2.016,-75.93,WISEA J073713.43-382630.3,IrS,,,,,,,,,,,,,,,,,,,0,1.0
188,31080222,,,,31080222,,,,,,,,,,,,,,0,,,,,114.305974,-38.438872,,,,,,,,,,252.04456,-8.345025,,,18,3,3,6,5,1,,1,1,,,,114.3059856,-38.4388705,16,26,,16.3403,0.0122,,,16.3571,0.0186,,,,,,,,,,,,,,,,0.8518,,,,,,5155.189,30.1802,,,,,4887.096,115.1937,3.5,,,,,,0.5,,,,114.3059575,-38.4388629,16,26,,15.9016,0.0073,,,15.9677,0.0285,,,,,,,,,,,,,,,,0.8455,,,,,,6330.159,,,,,,6120.699,32.79493,3.5,,,,,,0.5,,,,114.3059727,-38.4388572,16,26,,15.5786,0.0045,,,15.6322,0.0083,,,,,,,,,,,,,,,,2.646,,,,,,,,,,,,94656.74,213.1665,3.5,,,,,,0.5,,,,114.3059741,-38.4388545,16,26,,15.4286,0.0052,,,15.5178,0.0079,,,,,,,,,,,,,,,,1.064,,,,,,,116.6052,,,,,55372.01,375.4744,3.5,,,,,,0.5,,,,114.305974,-38.438872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,50.14,0.979,1.155,2.28,1.974,-87.63,1.149,2.357,2.051,-88.4,1.092,2.342,2.145,-24.08,1.04,2.016,1.938,-15.96,WISEA J073713.42-382620.0,IrS,,,,,,,,,,,,,,,,,,,0,1.0
189,31080223,,,,31080223,,,,,,,,,,,,,,0,,,,,114.283918,-38.44111,,,,,,,,,,252.0383,-8.361313,,,12,0,2,4,6,1,,1,1,,,,,,26,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.2839222,-38.4410939,26,38,,18.2396,0.0386,,,18.1332,0.1049,,,,,,,,,,,,,,,,2.446,,,,,,783.4594,,,,,,813.3796,33.59723,4.27,,,,,,0.5,,,,114.2839182,-38.4411435,26,38,,17.7262,0.0173,,,17.5707,0.0323,,,,,,,,,,,,,,,,60.09,,,,,,,,,,,,13212.2,574.1978,3.86,,,,,,0.5,,,,114.283928,-38.441118,26,38,,17.4079,0.0252,,,17.2989,0.0748,,,,,,,,,,,,,,,,26.41,,,,,,,378.9707,,,,,8681.748,302.6809,3.86,,,,,,0.5,,,,114.283918,-38.44111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,99.26,0.671,,,,,1.153,1.451,1.259,46.08,1.09,2.174,1.994,57.23,1.148,2.015,1.755,45.85,WISEA J073708.14-382627.7,IrS,,,,,,,,,,,,,,,,,,,0,1.0
193,31080227,,,,31080227,,,,,,,,,,,,,,0,,,,,114.313089,-38.440113,,,,,,,,,,252.04831,-8.340697,,,16,3,3,5,5,1,,1,1,,,,114.3130986,-38.440085,32,24,,18.145,0.0354,,,18.0783,0.1842,,,,,,,,,,,,,,,,2.32,,,,,,904.217,32.75985,,,,,730.5561,66.04398,3.5,,,,,,0.5,,,,114.3130515,-38.4401088,32,24,,17.7274,0.0319,,,17.877,0.1088,,,,,,,,,,,,,,,,1.094,,,,,,1232.16,,,,,,1069.423,24.32758,3.5,,,,,,0.5,,,,114.3130991,-38.4400979,32,24,,17.2796,0.0159,,,17.3722,0.015,,,,,,,,,,,,,,,,3.029,,,,,,,,,,,,19757.86,140.8856,3.5,,,,,,0.5,,,,114.3130989,-38.4401079,32,24,,17.0768,0.0103,,,17.1807,0.0245,,,,,,,,,,,,,,,,1.367,,,,,,,91.77556,,,,,12513.63,278.7398,3.5,,,,,,0.5,,,,114.313089,-38.440113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,35.99,0.953,1.19,1.479,1.242,81.25,1.074,1.639,1.527,85.6,1.124,1.926,1.713,-24.49,1.012,1.703,1.682,10.6,WISEA J073715.14-382624.2,IrS,,,,,,,,,,,,,,,,,,,0,1.0
209,31080243,,,,31080243,,,,,,,,,,,,,,0,,,,,114.30061,-38.426824,,,,,,,,,,252.03181,-8.343043,,,15,1,2,6,6,1,,1,1,,,,114.300639,-38.4268142,29,24,,18.3998,0.0485,,,17.9989,0.1715,,,,,,,,,,,,,,,,2.539,,,,,,806.9893,33.68611,,,,,632.6004,59.82354,3.5,,,,,,0.5,,,,114.3006196,-38.4268272,29,24,,17.8182,0.0229,,,18.0574,0.0896,,,,,,,,,,,,,,,,1.236,,,,,,1071.244,,,,,,895.7318,25.26227,3.5,,,,,,0.5,,,,114.3006406,-38.4268177,29,24,,17.3052,0.0172,,,17.3643,0.0198,,,,,,,,,,,,,,,,0.4224,,,,,,,,,,,,19476.42,52.28829,3.5,,,,,,0.5,,,,114.3006256,-38.4268211,29,24,,17.0445,0.0171,,,17.1327,0.0271,,,,,,,,,,,,,,,,0.2532,,,,,,,39.64644,,,,,12832.74,281.7556,3.5,,,,,,0.5,,,,114.30061,-38.426824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,94.47,0.898,1.097,1.296,1.182,52.52,1.08,1.499,1.388,69.36,1.117,1.941,1.737,-29.02,1.054,1.76,1.669,-13.72,WISEA J073712.14-382536.4,IrS,,,,,,,,,,,,,,,,,,,0,1.0
213,31080247,,,,31080247,,,,,,,,,,,,,,0,,,,,114.301018,-38.421396,,,,,,,,,,252.02713,-8.3402,,,10,0,2,3,5,1,,1,1,,,,,,49,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.3011008,-38.4213862,49,33,,18.1423,0.046,,,18.0742,0.1022,,,,,,,,,,,,,,,,0.3126,,,,,,821.8429,,,,,,749.927,12.11625,5.17,,,,,,0.5,,,,114.3010122,-38.4214033,49,33,,17.8408,0.0136,,,17.8979,0.0241,,,,,,,,,,,,,,,,1.132,,,,,,,,,,,,11487.63,76.51337,3.5,,,,,,0.5,,,,114.3010179,-38.4214102,49,33,,17.5761,0.032,,,17.6559,0.0332,,,,,,,,,,,,,,,,1.001,,,,,,,71.64287,,,,,7463.196,263.1596,3.5,,,,,,0.5,,,,114.301018,-38.421396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,111.31,0.752,,,,,1.173,1.459,1.244,62.41,1.063,1.824,1.716,-38.64,1.047,1.668,1.593,87.31,2MASS J07371226-3825169,IrS,,,,,,,,,,,,,,,,,,,0,1.0
216,31080250,,,,31080250,,,,,,,,,,,,,,0,,,,,114.311089,-38.423973,,,,,,,,,,252.03319,-8.33446,,,12,2,2,5,3,1,,1,1,,,,114.3111371,-38.4239798,29,21,,17.9705,0.0147,,,18.0283,0.0635,,,,,,,,,,,,,,,,0.4995,,,,,,1162.544,15.70029,,,,,978.98,77.74898,3.88,,,,,,0.5,,,,114.3110815,-38.4239766,29,21,,17.735,0.0432,,,17.9308,0.1055,,,,,,,,,,,,,,,,1.45,,,,,,1227.791,,,,,,1069.713,27.88434,3.5,,,,,,0.5,,,,114.3110996,-38.4239625,29,21,,17.3872,0.0139,,,17.4876,0.0218,,,,,,,,,,,,,,,,1.273,,,,,,,,,,,,17787.04,88.73738,3.5,,,,,,0.5,,,,114.3110981,-38.4239659,29,21,,17.2437,0.0078,,,17.3315,0.0297,,,,,,,,,,,,,,,,0.1317,,,,,,,27.48982,,,,,10553.26,276.0073,3.5,,,,,,0.5,,,,114.311089,-38.423973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,93.67,0.883,1.135,1.596,1.406,88.81,1.186,1.686,1.422,83.69,1.103,1.924,1.744,-26.53,1.081,1.744,1.614,7.89,WISEA J073714.65-382526.3,IrS,,,,,,,,,,,,,,,,,,,0,1.0
218,31080252,,,,31080252,,,,,,,,,,,,,,0,,,,,114.327202,-38.423142,,,,,,,,,,252.03847,-8.32294,,,16,3,3,3,3,1,,1,1,,,,114.3271981,-38.4231488,15,18,,11.3939,0.0062,,,11.3963,0.0061,,,,,,,,,,,,,,,,102.9,,,,,,503020.7,2484.537,,,,,503114.7,720.7844,3.5,,,,,,0.5,,,,114.3271894,-38.4231547,15,18,,10.9058,0.0061,,,10.9173,0.0074,,,,,,,,,,,,,,,,22.61,,,,,,627350.8,,,,,,618791.6,1318.46,3.5,,,,,,0.5,,,,114.3272216,-38.4231823,15,18,,10.5625,0.0061,,,10.5778,0.0061,,,,,,,,,,,,,,,,920900.0,,,,,,,,,,,,3155441.0,643078.7,3.5,,,,,,0.5,,,,114.3271835,-38.4231622,15,18,,10.3851,0.0118,,,10.3985,0.0123,,,,,,,,,,,,,,,,177.2,,,,,,,4657.51,,,,,967961.7,996.7163,3.5,,,,,,0.5,,,,114.327202,-38.423142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,98.83,1.0,1.045,3.074,2.941,87.45,1.071,2.985,2.787,84.4,1.39,5.562,4.0,-6.18,1.02,3.013,2.954,73.68,WISEA J073718.52-382523.3,IrS,,,,,,,,,,,,,,,,,,,1,1.0
219,31080253,,,,31080253,,,,,,,,,,,,,,0,,,,,114.318872,-38.422525,,,,,,,,,,252.0348,-8.328402,,,9,0,1,4,4,1,,1,1,,,,,,20,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.3188831,-38.422521,20,29,,18.4883,0.0305,,,18.7596,0.1332,,,,,,,,,,,,,,,,0.56,,,,,,584.5454,,,,,,466.6996,15.50186,4.54,,,,,,0.5,,,,114.3188662,-38.4225236,20,29,,17.5349,0.0063,,,17.6093,0.0233,,,,,,,,,,,,,,,,0.5165,,,,,,,,,,,,15654.86,55.00232,3.54,,,,,,0.5,,,,114.3188651,-38.4225199,20,29,,17.1098,0.0087,,,17.1993,0.0246,,,,,,,,,,,,,,,,0.2836,,,,,,,41.22764,,,,,11618.06,293.2766,3.54,,,,,,0.5,,,,114.318872,-38.422525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,97.23,0.508,,,,,1.243,0.951,0.765,-88.91,1.105,1.951,1.766,-41.86,1.06,1.755,1.655,1.46,WISEA J073716.57-382520.9,IrS,,,,,,,,,,,,,,,,,,,0,1.0
222,31080256,,,,31080256,,,,,,,,,,,,,,0,,,,,114.307882,-38.418218,,,,,,,,,,252.02686,-8.333959,,,10,0,2,4,4,1,,1,1,,,,,,25,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.3079617,-38.4182611,25,68,,18.2846,0.0229,,,18.4974,0.1171,,,,,,,,,,,,,,,,0.7181,,,,,,709.9247,,,,,,587.7803,17.97342,3.77,,,,,,0.5,,,,114.3078843,-38.4182116,25,68,,17.9316,0.0143,,,17.9957,0.0242,,,,,,,,,,,,,,,,0.475,,,,,,,,,,,,10526.8,48.95901,3.5,,,,,,0.5,,,,114.3078831,-38.4182037,25,68,,17.7344,0.0093,,,17.8969,0.0354,,,,,,,,,,,,,,,,2.344,,,,,,,108.575,,,,,6729.741,240.4491,3.5,,,,,,0.5,,,,114.307882,-38.418218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,115.84,0.754,,,,,1.024,1.121,1.095,-9.36,1.137,1.841,1.619,-20.72,1.059,1.549,1.463,-26.01,WISEA J073713.90-382505.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
223,31080257,,,,31080257,,,,,,,,,,,,,,0,,,,,114.318385,-38.416017,,,,,,,,,,252.02882,-8.325665,,,12,3,2,4,3,1,,1,1,,,,114.3184058,-38.4159877,24,23,,17.7904,0.0204,,,17.9829,0.0788,,,,,,,,,,,,,,,,0.3458,,,,,,1373.049,13.58821,,,,,1187.634,79.10255,3.58,,,,,,0.5,,,,114.3183704,-38.4160095,24,23,,17.0846,0.0111,,,17.2215,0.0972,,,,,,,,,,,,,,,,0.2033,,,,,,2125.354,,,,,,1929.395,11.74862,3.5,,,,,,0.5,,,,114.3184015,-38.4160082,24,23,,16.5257,0.009,,,16.5994,0.0223,,,,,,,,,,,,,,,,2.849,,,,,,,,,,,,39546.37,164.9314,3.5,,,,,,0.5,,,,114.3183933,-38.4160056,24,23,,16.2286,0.007,,,16.339,0.0126,,,,,,,,,,,,,,,,2.716,,,,,,,151.6616,,,,,26562.27,317.378,3.5,,,,,,0.5,,,,114.318385,-38.416017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,120.6,0.986,1.038,1.649,1.588,83.38,1.094,1.895,1.732,-84.18,1.096,2.05,1.871,-22.51,1.048,1.855,1.771,-7.02,WISEA J073716.41-382457.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
225,31080259,,,,31080259,,,,,,,,,,,,,,0,,,,,114.313842,-38.414037,,,,,,,,,,252.02536,-8.327868,,,16,3,3,5,5,1,,1,1,,,,114.3138375,-38.4140495,21,21,,17.9039,0.0474,,,17.8957,0.0919,,,,,,,,,,,,,,,,1.071,,,,,,1200.394,23.04245,,,,,1042.199,72.04487,3.5,,,,,,0.5,,,,114.3138505,-38.4140412,21,21,,17.1058,0.01,,,17.2254,0.0477,,,,,,,,,,,,,,,,2.017,,,,,,2167.715,,,,,,1893.099,36.25197,3.5,,,,,,0.5,,,,114.3138344,-38.4140446,21,21,,16.4365,0.0052,,,16.4877,0.0134,,,,,,,,,,,,,,,,0.6887,,,,,,,,,,,,42842.75,83.35616,3.5,,,,,,0.5,,,,114.3138448,-38.4140331,21,21,,16.1285,0.0053,,,16.2075,0.0155,,,,,,,,,,,,,,,,0.9664,,,,,,,91.79538,,,,,29042.17,333.3586,3.5,,,,,,0.5,,,,114.313842,-38.414037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,128.11,0.955,1.142,1.606,1.406,86.55,1.111,1.91,1.72,60.76,1.121,2.186,1.95,-20.55,1.066,1.941,1.821,-1.41,WISEA J073715.31-382450.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
230,31080264,,,,31080264,,,,,,,,,,,,,,0,,,,,114.33171,-38.437165,,,,,,,,,,252.05264,-8.326448,,,16,3,3,5,5,1,,1,1,,,,114.3317115,-38.4371966,32,34,,18.0486,0.048,,,18.2242,0.1355,,,,,,,,,,,,,,,,2.563,,,,,,971.9469,34.13021,,,,,824.5724,68.72447,3.5,,,,,,0.5,,,,114.3317219,-38.4371547,32,34,,17.5313,0.0251,,,17.6159,0.0769,,,,,,,,,,,,,,,,0.2496,,,,,,1439.268,,,,,,1398.594,11.86108,3.93,,,,,,0.5,,,,114.3316993,-38.4371647,32,34,,17.2115,0.0195,,,17.2424,0.0172,,,,,,,,,,,,,,,,0.2577,,,,,,,,,,,,21084.03,41.37296,3.5,,,,,,0.5,,,,114.3317052,-38.437162,32,34,,17.0398,0.0176,,,17.0918,0.0337,,,,,,,,,,,,,,,,0.1819,,,,,,,33.5264,,,,,12961.29,280.7419,3.5,,,,,,0.5,,,,114.33171,-38.437165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,59.93,0.937,1.084,1.506,1.39,65.16,1.108,1.775,1.602,86.7,1.137,2.001,1.76,-16.57,1.048,1.747,1.666,-9.36,WISEA J073719.61-382614.7,IrS,,,,,,,,,,,,,,,,,,,0,1.0
233,31080267,,,,31080267,,,,,,,,,,,,,,0,,,,,114.34605,-38.435814,,,,,,,,,,252.05681,-8.315909,,,16,1,4,6,5,1,,1,1,,,,114.3460738,-38.435789,33,23,,18.4714,0.0317,,,18.797,0.3821,,,,,,,,,,,,,,,,2.157,,,,,,782.0452,30.8611,,,,,699.067,61.50309,3.5,,,,,,0.5,,,,114.346051,-38.4357836,33,23,,17.5301,0.0293,,,17.6415,0.0574,,,,,,,,,,,,,,,,1.336,,,,,,1451.212,,,,,,1201.579,27.54811,3.5,,,,,,0.5,,,,114.346031,-38.4358029,33,23,,17.0264,0.0223,,,17.0586,0.0156,,,,,,,,,,,,,,,,0.2777,,,,,,,,,,,,25365.0,45.33314,3.5,,,,,,0.5,,,,114.346039,-38.4358087,33,23,,16.766,0.0079,,,16.8835,0.0187,,,,,,,,,,,,,,,,1.539,,,,,,,101.9678,,,,,16213.02,289.832,3.5,,,,,,0.5,,,,114.34605,-38.435814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,94.52,0.923,1.319,1.461,1.108,88.69,1.075,1.671,1.554,-81.78,1.116,2.008,1.799,-31.35,1.069,1.789,1.673,-4.59,WISEA J073723.04-382608.8,IrS,,,,,,,,,,,,,,,,,,,0,1.0
