# Combination of '2022bsi' data from 'ATLAS', 'ZTF'
filter, zp, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, 228.6152, 50.31703, 59645.524866, 19.505, 0.196, 57.0, 11.0, ATLAS
c, 23.9, 228.6152, 50.31703, 59647.540742, 19.731, 0.338, 46.0, 16.0, ATLAS
c, 23.9, 228.6152, 50.31703, 59647.546358, 20.922, 0.922, 16.0, 14.0, ATLAS
c, 23.9, 228.6152, 50.31703, 59647.549383, 20.028, 0.369, 35.0, 13.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59649.579445, 20.151, 0.373, 32.0, 12.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59649.581275, 20.437, 0.5, 24.0, 12.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59649.584017, 20.286, 0.422, 28.0, 12.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59649.589484, 19.865, 0.273, 41.0, 11.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59653.504408, 19.603, 0.398, 52.0, 21.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59653.520837, 19.942, 0.511, 38.0, 20.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59653.523487, 20.228, 0.914, 29.0, 27.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59653.547433, 19.49, 0.406, 58.0, 24.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59653.565117, 19.499, 0.324, 58.0, 19.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59654.460739, 19.71, 0.435, 47.0, 21.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59654.466734, 19.944, 0.638, 38.0, 24.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59657.526781, 20.261, 0.938, 29.0, 27.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59657.548042, 19.696, 0.556, 48.0, 27.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59665.511411, 20.868, 0.794, 16.0, 13.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59665.516006, 21.015, 0.927, 14.0, 13.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59669.579766, 20.788, 0.844, 18.0, 15.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59669.583454, 20.716, 0.62, 19.0, 12.0, ATLAS
c, 23.9, 228.6152, 50.31703, 59671.488774, 20.83, 0.559, 17.0, 9.0, ATLAS
c, 23.9, 228.6152, 50.31703, 59675.47882, 19.959, 0.874, 38.0, 33.0, ATLAS
c, 23.9, 228.6152, 50.31703, 59675.485002, 20.736, 0.736, 18.0, 14.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59677.49195, 20.473, 0.67, 24.0, 16.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59677.511345, 20.613, 0.685, 21.0, 14.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59681.482216, 19.53, 0.412, 56.0, 23.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59681.485446, 19.998, 0.567, 36.0, 21.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59683.53378, 19.629, 0.595, 51.0, 30.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59687.442808, 19.695, 0.577, 48.0, 28.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59687.449351, 19.887, 0.668, 40.0, 27.0, ATLAS
c, 23.9, 228.6152, 50.31703, 59695.380675, 20.041, 0.265, 35.0, 9.0, ATLAS
c, 23.9, 228.6152, 50.31703, 59695.383935, 21.034, 0.728, 14.0, 10.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59697.502372, 20.044, 0.434, 35.0, 15.0, ATLAS
c, 23.9, 228.6152, 50.31703, 59699.43952, 19.82, 0.621, 43.0, 27.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59701.559809, 17.765, 0.516, 284.0, 147.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59709.504556, 20.153, 0.434, 32.0, 14.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59711.380632, 20.125, 0.564, 32.0, 18.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59711.382461, 20.337, 0.701, 27.0, 19.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59713.430858, 19.786, 0.656, 44.0, 29.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59713.435496, 20.138, 0.93, 32.0, 30.0, ATLAS
o, 23.9, 228.6152, 50.31703, 59715.444781, 20.272, 0.662, 28.0, 19.0, ATLAS
