2022sfg 0.062 44.682693799999996 9.9520444
filter r
59872.384863 23.147425010840045 5.4286810238
59872.386671 20.03982988912431 0.34123137863885716
59872.389845 20.543943297944484 0.5922197480509092
59872.393009 20.647425010840045 0.54286810238
59872.39527 22.707196863200842 3.619120682533334
59872.398435 20.761818737241732 0.54286810238
59872.431256 20.703115997617928 0.514296096991579
filter ATri
59800.536352 21.64227503252014 2.578623486305
59800.543177 21.64227503252014 2.17147240952
59800.551615 20.24400500525261 0.5990268715917242
59801.097633 21.202046884880936 4.2524668019766665
59801.099595 19.47286997089464 0.6440807994338983
59801.101205 19.419020776254364 0.4903324795690323
59803.300199 19.79136830878453 1.1844394961018183
59803.310582 19.45462187404089 0.7962065501573333
59804.591617 20.137125054200233 0.7464436407725
59806.522272 19.569015600442576 1.1058424307740742
59807.33698 20.137125054200233 1.0178776919625
59807.353788 20.495680409956016 1.368971736436522
59810.572729 23.147425010840045 9.77162584284
59810.576836 19.197966019298022 0.27143405119
59810.582302 21.115141619232908 1.5033270527446154
59811.597409 20.137125054200233 0.47500958958250006
59811.612944 20.889700043360186 1.08573620476
59811.615677 20.761818737241732 0.9047801706333335
59811.624366 20.889700043360186 1.1535947175575
59811.632575 20.137125054200233 1.35717025595
59812.60142 19.86804035820066 0.37073919186926835
59812.606432 19.97949568983251 0.38147488275351354
59812.620919 19.76696871556164 0.3377845970364445
59813.109069 20.28210492164445 0.42653922329857147
59813.110871 19.79136830878453 0.2961098740254546
59813.114509 20.00924374808178 0.33175272923222227
59813.136639 19.631074559755156 0.23417839710509808
59814.550151 19.334812993247933 0.22687025174089553
59814.558239 19.051201868453454 0.18719589737241382
59814.560061 19.743105420796063 0.3540444145956522
59814.573331 19.569015600442576 0.30159339021111115
59815.601351 19.183773187068795 0.18330611249194806
59815.604538 19.351140161145327 0.1974065826836364
59815.606361 20.5944517631652 0.6721224124704763
59815.625885 19.36771660839286 0.23385087487138465
59816.60967 19.351140161145327 0.2303076797975758
59816.622691 19.743105420796063 0.33044145362260874
59816.625879 19.38455006504028 0.20357553839250003
59818.590476 19.089301784845293 0.18095603412666666
59818.591838 18.92193481076876 0.1440262312436735
59818.592294 18.711132596518674 0.11860983749478993
59818.593661 18.967180366000754 0.13860462188425532
59818.615504 18.92193481076876 0.15510517210857144
59818.61596 18.955690986777878 0.14857442801978948
59818.62561 18.933070664334387 0.16789735125154642
59819.523589 18.684100423313126 0.11569320214655739
59819.556435 19.089301784845293 0.16803060311761908
59820.595986 18.80643375514844 0.11953059134972478
59820.634906 18.92193481076876 0.288052462487347
59822.559612 18.933070664334387 0.16789735125154642
59822.58211 18.967180366000754 0.16170539219829788
59822.585307 18.910912013506124 0.164505485569697
59822.586676 19.014393726401686 0.15682856290977779
59822.602641 18.675237221401503 0.11475260700715449
59822.603098 18.738855026932704 0.14039692302931037
59823.597872 18.889196565543394 0.15049808778851487
59823.635051 18.389700043360186 0.22393309223175
59825.089742 18.74825539911597 0.1227353970598261
59825.091559 18.826540555786973 0.1420589426788785
59825.114016 18.598565171985374 0.0987032913418182
59825.141918 18.80643375514844 0.11953059134972478
59825.161598 18.74825539911597 0.2265884253412174
59826.552955 18.675237221401503 0.11475260700715449
59826.554776 18.738855026932704 0.11231753842344828
59826.55751 18.738855026932704 0.12167733329206898
59826.58207 19.27185412820231 0.18350471066366197
59829.036553 18.64907363720609 0.16372212611460318
59829.039706 19.076452685714266 0.26824070941129413
59829.062713 18.640490697610105 0.14533476756629923
59829.065456 18.657724967479858 0.15634601348544
59830.50484 18.684100423313126 0.16909006467573773
59830.506664 18.816440611282623 0.22116848615481483
59830.509395 18.776954943324544 0.1938814651357143
59830.514851 18.504093769761873 0.15833652986083335
59832.459936 18.534679910804403 0.31796560282257147
59832.46084 19.47286997089464 1.1041385133152544
59832.461743 19.30287727315686 0.5507357560376812
59832.464907 18.66644578709441 0.25392217691967744
59832.469428 18.711132596518674 0.22809584133613447
59832.475001 18.566152729074453 0.2634506967432353
59832.98967 19.21234684152075 0.7962065501573333
59832.991474 19.318727718234406 0.8781689891441178
59832.99511 19.06375387189108 0.6691164982823257
59833.000537 18.598565171985374 0.4441648110381819
59838.515522 19.076452685714266 0.17882713960752944
59838.51834 19.038793319624578 0.1850686712659091
59838.542583 19.351140161145327 0.2796593254684849
59838.559283 19.038793319624578 0.1850686712659091
59839.537394 19.197966019298022 0.1714320323305263
59839.539243 19.026524983387716 0.14639139839460674
59839.554474 19.38455006504028 0.186610910193125
59839.563023 19.287254899964356 0.2016367237411429
59840.491864 19.27185412820231 0.16821265144169015
59840.494129 19.45462187404089 0.21714724095200003
59840.497291 19.287254899964356 0.2016367237411429
59840.502715 19.226920700672558 0.1613932196264865
59840.568008 19.197966019298022 0.14286002694210526
59840.603208 19.089301784845293 0.1292543100904762
59840.613969 19.089301784845293 0.1292543100904762
59840.619921 19.226920700672558 0.1613932196264865
59842.512332 19.1697634932738 0.15311664426102564
59842.514642 19.115465369040706 0.14564753966292684
59842.518823 19.226920700672558 0.1467211087513514
59842.528985 19.128787452803373 0.14744565743654323
59844.500934 19.30287727315686 0.1730883804689855
59844.502743 19.51031286081877 0.20952803951508772
59844.505909 19.43667541247308 0.1957884959403279
59844.529515 19.51031286081877 0.20952803951508772
59848.510696 19.115465369040706 0.17212891051073173
59848.512504 19.65257498915995 0.23886196504720003
59848.521593 19.54909327626439 0.2961098740254546
59848.541414 19.318727718234406 0.19160050672235296
59850.564768 19.27185412820231 0.16821265144169015
59850.569316 19.743105420796063 0.2596325707034783
59850.575296 19.43667541247308 0.23138640429311477
59850.592284 19.256668758921826 0.135717025595
59851.219512 19.115465369040706 0.1324068542390244
59851.223161 19.36771660839286 0.16703633919384617
59851.246657 19.674509799928714 0.2215788172979592
59851.253911 19.351140161145327 0.1480549370127273
59853.490765 19.256668758921826 0.18095603412666666
59853.496442 19.51031286081877 0.24762404669964913
59853.498249 19.631074559755156 0.2554673422964706
59853.52278 19.351140161145327 0.1974065826836364
59855.25371 19.491430016092657 0.24335466658413796
59855.255516 19.401648626366043 0.2412747121688889
59855.258685 19.816328861051034 0.2777464709851163
59855.264093 19.569015600442576 0.2412747121688889
59856.594116 19.47286997089464 0.18402308555254238
59856.597287 19.287254899964356 0.17061568931942858
59856.602741 19.27185412820231 0.16821265144169015
59856.626 19.569015600442576 0.2412747121688889
59856.953189 20.449471895720983 0.8143021535700001
59856.95636 19.674509799928714 0.3545261076767347
59856.961777 19.038793319624578 0.22208240551909095
59856.967678 18.97879262861516 0.19846790839698927
59858.405415 19.894850021680092 0.40715107678500007
59858.407263 19.115465369040706 0.22509165220634147
59858.410491 19.334812993247933 0.2916903236668657
59858.44579 20.28210492164445 0.54286810238
59859.17456 19.45462187404089 0.380007671666
59859.176362 18.66644578709441 0.24516623978451615
59859.181337 20.823877696554312 1.6605377249270588
59859.188992 19.351140161145327 0.36191206825333333
59859.193049 18.720294981734686 0.3588450168274577
59859.522837 19.45462187404089 0.27143405119
59859.552054 19.86804035820066 0.47666467526048784
59859.554826 19.419020776254364 0.3502374854064516
59859.580719 19.491430016092657 0.31823302553310345
59860.443603 20.03982988912431 0.6824627572777143
59860.449068 19.841876774005247 0.54286810238
59860.452235 20.495680409956016 0.8969125169756522
59860.4577 20.761818737241732 1.327010916928889
59860.525581 21.514393726401686 4.584219531208889
59860.529008 18.542462999364762 0.320253125145036
59860.55796 18.767303891291448 0.7014048048449558
59860.58649 18.944321917401076 1.164904469690417
59860.933304 19.115465369040706 0.5163867315321952
59860.944433 19.1697634932738 0.5567877973128205
59860.947621 20.362566630072955 1.4615679679461542
59866.531329 20.495680409956016 0.8497065950295654
59866.534569 19.894850021680092 0.40715107678500007
59866.540218 20.449471895720983 1.08573620476
59866.550943 19.894850021680092 0.5700115074990001
59866.554042 19.318727718234406 0.31933417787058826
59866.577148 21.034679910804403 1.3183939629228572
59866.602 20.32159058960253 0.6836116844785186
59866.642511 20.03982988912431 0.9616520670731429
59867.563624 19.65257498915995 0.34743558552320003
59867.566878 20.32159058960253 0.5629743283940741
59867.587309 19.45462187404089 0.28952965460266666
59867.595917 19.38455006504028 0.27143405119
59868.432961 21.115141619232908 0.8351816959692309
59868.433414 22.15257498915995 2.605766891424
59868.435223 22.707196863200842 4.704856887293333
59868.438392 20.28210492164445 0.54286810238
59868.441863 20.28210492164445 0.5040918093528572
59868.445026 21.64227503252014 1.35717025595
59868.44834 22.15257498915995 3.9086503371360006
59868.455126 22.394850021680092 2.7143405119
59869.45257 20.405149978319905 0.47772393009440006
59869.454377 20.543943297944484 0.6415713937218183
59869.481232 20.32159058960253 0.44233697230962965
59869.484396 20.703115997617928 0.8571601616526316
59870.405562 22.394850021680092 3.2572086142800005
59870.407869 21.296518287104437 0.9870329134181819
59870.41064 20.28210492164445 0.3877629302714286
59870.417564 21.202046884880936 0.9952581876966667
59870.489233 19.86804035820066 0.3177764501736585
59870.521786 20.03982988912431 0.3102103442171429
59870.524714 19.92233848243375 0.3897514581189744
59870.530768 19.569015600442576 0.2412747121688889
59871.447574 19.894850021680092 0.27143405119
59871.449419 20.647425010840045 0.4885812921420001
59871.475476 20.24400500525261 0.44927015369379314
59871.481248 20.07130270739436 0.31933417787058826
59872.48796 20.171595765414317 0.3852612339470968
59872.507891 20.03982988912431 0.3102103442171429
59872.520041 19.950541008457975 0.4285800808263158
59872.532411 20.495680409956016 0.5664710633530435
59872.958671 18.80643375514844 0.4880832480113762
