# Object Type: Normal SNe Ia (HSF); Date: 2004-2009, 2019-2023; Number SNe: 738
Name,RA,DEC,Redshift,Redshift Error,Discovery Date (UT),Data Source(s)
SN 2006dd,50.673417,-37.203611,0.005900,None,2006-06-19 00:00:00.000,CSP
SN 2008gg,21.346000,-18.172444,0.032000,None,2008-10-09 00:00:00.000,CSP
SN 2008gp,50.753042,1.361889,0.033400,None,2008-10-27 00:00:00.000,CSP
SN 2008hj,1.007958,-11.168750,0.037900,None,2008-11-20 00:00:00.000,CSP
SN 2006gj,49.399167,-1.691722,0.028400,None,2006-09-18 00:00:00.000,CSP
SN 2005A,37.680208,-2.938833,0.019100,None,2005-01-05 00:00:00.000,CSP
SN 2009cz,138.750083,29.735306,0.021100,None,2009-04-06 00:00:00.000,CSP
SN 2005be,224.886333,16.669889,0.035000,None,2005-04-05 00:00:00.000,CSP
SN 2009ad,75.889083,6.659917,0.028400,None,2009-02-13 00:00:00.000,CSP
SN 2006et,10.690917,-23.558444,0.022600,None,2006-09-03 00:00:00.000,CSP
SN 2006is,79.393208,-23.781722,0.031000,None,2006-09-18 00:00:00.000,CSP
SN 2009P,170.161583,-3.546194,0.025100,None,2009-01-28 00:00:00.000,CSP
SN 2007bc,169.810708,20.809028,0.020800,None,2007-04-04 00:00:00.000,CSP
SN 2008C,104.298042,20.437139,0.016600,None,2008-01-03 00:00:00.000,CSP
SN 2007cg,201.389917,-24.652250,0.033200,None,2007-05-11 00:00:00.000,CSP
SN 2005am,139.051958,-16.304444,0.007900,None,2005-02-22 00:00:00.000,CSP
SN 2005al,207.501375,-30.576167,0.012400,None,2005-02-24 00:00:00.000,CSP
SN 2009aa,170.926167,-22.270694,0.027300,None,2009-02-03 00:00:00.000,CSP
SN 2006ef,31.081292,-8.728389,0.017900,None,2006-08-18 00:00:00.000,CSP
SN 2008fr,17.954750,14.640833,0.039700,None,2008-09-14 00:00:00.000,CSP
SN 2004ef,340.541750,19.994556,0.031000,None,2004-09-04 00:00:00.000,CSP
SN 2008fp,109.135833,-29.325500,0.005700,None,2008-09-11 00:00:00.000,CSP
SN 2009D,58.595125,-19.181722,0.025000,None,2009-01-02 00:00:00.000,CSP
SN 2005na,105.402583,14.133250,0.026300,None,2005-12-31 00:00:00.000,CSP
SN 2009le,32.321417,-23.412444,0.017800,None,2009-11-16 00:00:00.000,CSP
SN 2009ab,64.151625,2.764167,0.011200,None,2009-02-08 00:00:00.000,CSP
SN 2008ff,303.499833,-44.352167,0.019300,None,2008-09-01 00:00:00.000,CSP
SN 2004dt,30.553208,-0.097639,0.019700,None,2004-08-11 00:00:00.000,CSP
SN 2008go,332.686792,-20.788111,0.062300,None,2008-10-22 00:00:00.000,CSP
SN 2009Y,220.599375,-17.246778,0.009400,None,2009-02-01 00:00:00.000,CSP
SN 2005el,77.953000,5.194278,0.014900,None,2005-09-25 00:00:00.000,CSP
SN 2006eq,322.154708,1.228194,0.049500,None,2006-08-26 00:00:00.000,CSP
