index,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad,sourceClass
47,83296922,,,,83296922,,,,,,,,,,,,,,0,,,,,153.539005,-35.16896,,,,,,,,,,270.04175,17.4686,,,1.0,0.0,1.0,0.0,0.0,1,,1,1,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,153.5390047,-35.1689601,36.0,36.0,,20.1683,0.0365,,,20.6164,0.2022,,,,,,,,,,,,,,,,2.569,,,,,,2606.533,,,,,,2096.919,84.32588,3.5,,,,,,0.5,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,153.539005,-35.16896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,33.87,0.532,,,,,1.038,1.396,1.345,36.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
50,83296925,,,,83296925,,,,,,,,,,,,,,0,,,,,153.547331,-35.168782,,,,,,,,,,270.0474,17.472767,,,3.0,1.0,1.0,1.0,0.0,1,,1,1,,,,153.5473449,-35.1688021,23.0,80.0,,20.1273,0.0211,,,20.3755,0.104,,,,,,,,,,,,,,,,1.713,,,,,,3275.435,55.99299,,,,,2849.012,186.7443,3.89,,,,,,0.5,,,,153.5473178,-35.1688059,23.0,80.0,,19.8963,0.0179,,,20.046,0.1244,,,,,,,,,,,,,,,,0.7268,,,,,,3348.55,,,,,,3047.734,45.83843,3.5,,,,,,0.5,,,,153.547331,-35.1687378,23.0,80.0,,19.6203,0.0406,,,19.8559,0.169,,,,,,,,,,,,,,,,1.533,,,,,,,,,,,,2312.128,83.8335,6.01,,,,,,0.5,,,,,,23.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01,,,,,,0.5,,,,153.547331,-35.168782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,29.28,0.583,1.14,1.873,1.643,69.31,1.183,1.721,1.455,-73.31,1.172,0.832,0.71,-1.31,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
52,83296927,,,,83296927,,,,,,,,,,,,,,0,,,,,153.555586,-35.15864,,,,,,,,,,270.0468,17.484938,,,20.0,3.0,3.0,4.0,2.0,1,,1,1,,,,153.5555593,-35.1586536,18.0,74.0,,12.3109,0.009,,,12.2524,0.0066,,,,,,,,,,,,,,,,45860.0,,,,,,3641773.0,125539.2,,,,,4320730.0,2175.214,3.5,,,,,,0.5,,,,153.5555512,-35.1586802,18.0,74.0,,11.7956,0.0082,,,11.7254,0.0166,,,,,,,,,,,,,,,,208200.0,,,,,,3726192.0,,,,,,5176477.0,290313.0,3.5,,,,,,0.5,,,,153.5555454,-35.1587049,18.0,74.0,,11.5034,0.0112,,,11.3944,0.0053,,,,,,,,,,,,,,,,84900.0,,,,,,,,,,,,2871882.0,166591.2,3.5,,,,,,0.5,,,,153.5555298,-35.1587151,18.0,74.0,,11.3949,0.0262,,,11.2424,0.0074,,,,,,,,,,,,,,,,28340.0,,,,,,,80250.91,,,,,1914855.0,1708.535,3.5,,,,,,0.5,,,,153.555586,-35.15864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,32.42,0.97,1.058,5.9,5.576,84.7,1.053,6.235,5.922,86.93,1.072,6.244,5.824,89.08,1.05,5.954,5.668,79.56,WISEA J101413.33-350931.2,UvS,,,,,,,,,,,,,,,,,,,1,1.0
53,83296928,,,,83296928,,,,,,,,,,,,,,0,,,,,153.544771,-35.153477,,,,,,,,,,270.03616,17.483875,,,1.0,0.0,1.0,0.0,0.0,1,,1,1,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,153.5447712,-35.153477,36.0,36.0,,20.3647,0.0263,,,20.7081,0.2117,,,,,,,,,,,,,,,,0.8843,,,,,,2175.367,,,,,,1783.753,48.74105,4.02,,,,,,0.5,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,153.544771,-35.153477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,26.69,0.513,,,,,1.259,1.241,0.986,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
54,83296929,,,,83296929,,,,,,,,,,,,,,0,,,,,153.540662,-35.149651,,,,,,,,,,270.03094,17.484974,,,11.0,2.0,2.0,4.0,3.0,1,,1,1,,,,153.5406557,-35.1496736,27.0,34.0,,19.3851,0.0087,,,19.3468,0.1307,,,,,,,,,,,,,,,,0.457,,,,,,6475.112,32.30254,,,,,5982.697,227.6665,3.5,,,,,,0.5,,,,153.5406538,-35.1496637,27.0,34.0,,18.9724,0.0234,,,18.9523,0.0935,,,,,,,,,,,,,,,,0.5675,,,,,,7698.242,,,,,,7394.648,45.16885,3.5,,,,,,0.5,,,,153.5406962,-35.1496473,27.0,34.0,,18.6902,0.0339,,,18.7453,0.054,,,,,,,,,,,,,,,,0.214,,,,,,,,,,,,5412.477,32.98054,4.11,,,,,,0.5,,,,153.5406046,-35.1496658,27.0,34.0,,18.726,0.0345,,,18.7217,0.1778,,,,,,,,,,,,,,,,0.9702,,,,,,,54.0822,,,,,2610.503,224.0108,4.11,,,,,,0.5,,,,153.540662,-35.149651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,42.36,0.884,1.109,2.436,2.196,-79.45,1.078,2.109,1.957,23.76,1.159,1.804,1.556,81.87,1.04,1.222,1.176,61.31,WISEA J101409.71-350859.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
55,83296930,,,,83296930,,,,,,,,,,,,,,0,,,,,153.542508,-35.149007,,,,,,,,,,270.0318,17.486385,,,6.0,1.0,2.0,2.0,1.0,1,,1,1,,,,153.5425512,-35.148984,85.0,55.0,,20.3185,0.0248,,,20.4329,0.1223,,,,,,,,,,,,,,,,1.887,,,,,,2746.891,57.33261,,,,,2589.625,168.5135,3.5,,,,,,0.5,,,,153.5425284,-35.1490425,85.0,55.0,,19.8038,0.0184,,,19.7884,0.0848,,,,,,,,,,,,,,,,1.57,,,,,,3662.975,,,,,,3579.156,67.82388,4.72,,,,,,0.5,,,,153.5425404,-35.1490189,85.0,55.0,,19.3646,0.0475,,,19.2053,0.1185,,,,,,,,,,,,,,,,1.016,,,,,,,,,,,,2846.605,69.01834,3.5,,,,,,0.5,,,,153.5424517,-35.1489943,85.0,55.0,,18.9728,0.029,,,18.961,0.1514,,,,,,,,,,,,,,,,0.8419,,,,,,,49.44926,,,,,1975.607,245.9984,3.5,,,,,,0.5,,,,153.542508,-35.149007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,43.36,0.802,1.2,1.921,1.601,79.17,1.187,1.783,1.503,43.69,1.222,1.27,1.039,-33.73,1.301,1.076,0.827,-32.54,,,,,,,,,,,,,,,,,,,,,0,1.0
58,83296933,,,,83296933,,,,,,,,,,,,,,0,,,,,153.550405,-35.148232,,,,,,,,,,270.0368,17.490828,,,33.0,6.0,6.0,7.0,6.0,1,,1,1,,,,153.5504232,-35.1482359,19.0,16.0,,16.0121,0.0055,,,16.0101,0.0112,,,,,,,,,,,,,,,,0.4174,,,,,,145961.0,87.7518,,,,,144558.7,478.221,3.5,,,,,,0.5,,,,153.5504126,-35.1482327,19.0,16.0,,15.643,0.0068,,,15.6516,0.0092,,,,,,,,,,,,,,,,0.5143,,,,,,169675.8,,,,,,166098.2,110.4703,3.5,,,,,,0.5,,,,153.5504003,-35.1482265,19.0,16.0,,15.4169,0.009,,,15.432,0.0071,,,,,,,,,,,,,,,,0.3397,,,,,,,,,,,,112610.2,80.3976,3.5,,,,,,0.5,,,,153.5503822,-35.1482322,19.0,16.0,,15.3382,0.006,,,15.3799,0.0086,,,,,,,,,,,,,,,,0.3286,,,,,,,57.65905,,,,,55415.26,405.8722,3.5,,,,,,0.5,,,,153.550405,-35.148232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,48.34,0.983,1.07,3.284,3.069,-89.22,1.01,2.814,2.785,89.17,1.026,2.852,2.778,-58.06,1.034,2.667,2.579,-60.02,WISEA J101411.70-350855.7,UvS,,,,,,,,,,,,,,,,,,,0,1.0
59,83296934,,,,83296934,,,,,,,,,,,,,,0,,,,,153.563152,-35.157066,,,,,,,,,,270.0511,17.489862,,,25.0,5.0,5.0,5.0,6.0,1,,1,1,,,,153.5631887,-35.1570692,20.0,18.0,,15.9139,0.0049,,,15.6866,0.0979,,,,,,,,,,,,,,,,1.627,,,,,,7848.03,46.86447,,,,,7385.576,133.324,3.5,,,,,,0.5,,,,153.5631795,-35.1570588,20.0,18.0,,15.5387,0.0069,,,15.3525,0.1078,,,,,,,,,,,,,,,,1.357,,,,,,9058.86,,,,,,8649.762,45.88707,3.5,,,,,,0.5,,,,153.5631234,-35.157074,20.0,18.0,,15.3401,0.0049,,,15.3604,0.0111,,,,,,,,,,,,,,,,2.643,,,,,,,,,,,,106887.2,198.686,3.5,,,,,,0.5,,,,153.5631157,-35.1570613,20.0,18.0,,15.3177,0.0045,,,15.3515,0.0153,,,,,,,,,,,,,,,,0.1425,,,,,,,38.5456,,,,,57380.38,442.436,3.5,,,,,,0.5,,,,153.563152,-35.157066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,55.4,0.98,1.075,2.469,2.297,-55.37,1.039,2.435,2.343,-47.18,1.189,4.165,3.503,43.07,1.126,3.084,2.739,53.58,2MASS J10141516-3509253,IrS,,,,,,,,,,,,,,,,,,,0,1.0
60,83296935,,,,83296935,,,,,,,,,,,,,,0,,,,,153.565353,-35.159811,,,,,,,,,,270.0543,17.488712,,,18.0,3.0,4.0,5.0,6.0,1,,1,1,,,,153.5653319,-35.1598075,24.0,18.0,,17.1804,0.0125,,,17.25,0.0883,,,,,,,,,,,,,,,,2.47,,,,,,2347.871,40.81012,,,,,2041.315,110.5945,3.95,,,,,,0.5,,,,153.5653751,-35.1598126,24.0,18.0,,16.7083,0.0383,,,16.7926,0.0727,,,,,,,,,,,,,,,,2.582,,,,,,3065.271,,,,,,2771.119,44.86139,3.74,,,,,,0.5,,,,153.5653417,-35.1598097,24.0,18.0,,16.4281,0.015,,,16.4287,0.0295,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,44109.75,108.7119,4.28,,,,,,0.5,,,,153.5653529,-35.1597995,24.0,18.0,,16.3454,0.015,,,16.3582,0.0294,,,,,,,,,,,,,,,,1.774,,,,,,,113.3203,,,,,24200.81,494.2888,4.28,,,,,,0.5,,,,153.565353,-35.159811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,60.26,0.978,1.112,2.082,1.872,-56.87,1.072,2.106,1.965,-66.38,1.075,2.809,2.613,-72.35,1.049,2.484,2.368,87.24,2MASS J10141568-3509352,IrS,,,,,,,,,,,,,,,,,,,0,1.0
63,83296938,,,,83296938,,,,,,,,,,,,,,0,,,,,153.553765,-35.141748,,,,,,,,,,270.0351,17.497683,,,29.0,4.0,6.0,7.0,6.0,1,,1,1,,,,153.5537821,-35.1417454,20.0,18.0,,16.1164,0.0053,,,16.1213,0.0091,,,,,,,,,,,,,,,,7.198,,,,,,131368.0,345.5109,,,,,129645.2,463.6838,3.5,,,,,,0.5,,,,153.5537784,-35.1417455,20.0,18.0,,15.8164,0.0078,,,15.8354,0.0068,,,,,,,,,,,,,,,,1.046,,,,,,142866.7,,,,,,139360.3,146.4843,3.5,,,,,,0.5,,,,153.5537337,-35.1417393,20.0,18.0,,15.6591,0.0064,,,15.6724,0.0072,,,,,,,,,,,,,,,,0.3515,,,,,,,,,,,,67029.49,75.52445,3.5,,,,,,0.5,,,,153.5537448,-35.1417396,20.0,18.0,,15.6086,0.0094,,,15.6675,0.0086,,,,,,,,,,,,,,,,0.9747,,,,,,,91.35672,,,,,42819.38,381.588,3.5,,,,,,0.5,,,,153.553765,-35.141748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,73.67,0.983,1.077,3.287,3.053,89.55,1.018,2.764,2.716,73.63,1.075,2.314,2.154,-61.64,1.047,2.592,2.476,88.07,WISEA J101412.89-350830.1,UvS,,,,,,,,,,,,,,,,,,,0,1.0
65,83296940,,,,83296940,,,,,,,,,,,,,,0,,,,,153.588745,-35.181278,,,,,,,,,,270.08377,17.482689,,,21.0,5.0,5.0,6.0,5.0,1,,1,1,,,,153.5887344,-35.1812855,53.0,36.0,,18.1807,0.0232,,,18.2231,0.0255,,,,,,,,,,,,,,,,0.2466,,,,,,19397.34,31.0274,,,,,18902.55,286.113,3.5,,,,,,0.5,,,,153.5887158,-35.181298,53.0,36.0,,18.0163,0.0065,,,18.0201,0.0229,,,,,,,,,,,,,,,,0.6074,,,,,,19145.8,,,,,,18364.52,56.22147,3.5,,,,,,0.5,,,,153.5887453,-35.1812757,53.0,36.0,,17.9057,0.027,,,17.9516,0.0376,,,,,,,,,,,,,,,,0.1406,,,,,,,,,,,,10702.26,28.93294,3.5,,,,,,0.5,,,,153.5887964,-35.1812941,53.0,36.0,,17.8216,0.0219,,,17.9082,0.048,,,,,,,,,,,,,,,,0.5678,,,,,,,49.81221,,,,,5821.156,268.7615,3.5,,,,,,0.5,,,,153.588745,-35.181278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,148.39,0.979,1.112,2.923,2.629,84.33,1.017,2.329,2.29,81.38,1.108,2.164,1.952,-82.7,1.12,1.808,1.615,-64.81,,,,,,,,,,,,,,,,,,,,,0,1.0
68,83296943,,,,83296943,,,,,,,,,,,,,,0,,,,,153.589869,-35.171958,,,,,,,,,,270.0788,17.490751,,,24.0,4.0,6.0,7.0,6.0,1,,1,1,,,,153.5898569,-35.1719509,22.0,20.0,,16.8844,0.0069,,,16.8964,0.0156,,,,,,,,,,,,,,,,9.074,,,,,,64179.23,288.1238,,,,,63652.57,373.3574,3.5,,,,,,0.5,,,,153.5898546,-35.1719553,22.0,20.0,,16.473,0.0072,,,16.48,0.0211,,,,,,,,,,,,,,,,44.51,,,,,,77367.41,,,,,,78157.78,749.4636,3.5,,,,,,0.5,,,,153.5898948,-35.1719554,22.0,20.0,,16.1939,0.0095,,,16.1945,0.019,,,,,,,,,,,,,,,,19.6,,,,,,,,,,,,54357.49,485.1592,3.5,,,,,,0.5,,,,153.5899215,-35.1719569,22.0,20.0,,16.0927,0.0067,,,16.1024,0.0122,,,,,,,,,,,,,,,,11.7,,,,,,,305.7098,,,,,29843.17,389.1315,3.5,,,,,,0.5,,,,153.589869,-35.171958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,138.15,0.974,1.068,3.147,2.948,-84.3,1.043,2.789,2.675,-74.33,1.041,2.721,2.613,-64.32,1.094,2.504,2.288,-69.78,2MASS J10142158-3510192,IrS,,,,,,,,,,,,,,,,,,,0,1.0
69,83296946,,,,83296946,,,,,,,,,,,,,,0,,,,,153.594569,-35.169943,,,,,,,,,,270.08078,17.494646,,,7.0,1.0,1.0,2.0,3.0,1,,1,1,,,,153.5945627,-35.1699287,37.0,34.0,,20.2471,0.0105,,,20.2342,0.1167,,,,,,,,,,,,,,,,0.02605,,,,,,2933.069,6.755718,,,,,2951.541,260.6125,5.4,,,,,,0.5,,,,153.5945449,-35.1699628,37.0,34.0,,19.3235,0.0123,,,19.3269,0.0672,,,,,,,,,,,,,,,,0.4406,,,,,,5673.725,,,,,,5265.654,37.42475,3.58,,,,,,0.5,,,,153.594601,-35.1699518,37.0,34.0,,18.7488,0.0194,,,18.9139,0.0937,,,,,,,,,,,,,,,,0.841,,,,,,,,,,,,5228.077,65.42231,3.66,,,,,,0.5,,,,153.5946321,-35.1699445,37.0,34.0,,18.4349,0.0166,,,18.4394,0.1171,,,,,,,,,,,,,,,,0.6814,,,,,,,52.03864,,,,,3409.008,263.2477,3.66,,,,,,0.5,,,,153.594569,-35.169943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,149.71,0.816,1.188,1.978,1.665,64.17,1.063,1.939,1.824,-81.84,1.193,1.833,1.536,-60.64,1.164,1.498,1.287,1.97,,,,,,,,,,,,,,,,,,,,,0,1.0
70,83296948,,,,83296948,,,,,,,,,,,,,,0,,,,,153.578477,-35.158015,,,,,,,,,,270.06226,17.4965,,,15.0,2.0,2.0,5.0,6.0,1,,1,1,,,,153.5784659,-35.1580267,44.0,28.0,,18.4814,0.0303,,,18.3113,0.2181,,,,,,,,,,,,,,,,1.147,,,,,,14780.06,65.07196,,,,,14940.01,375.5531,3.63,,,,,,0.5,,,,153.5785835,-35.1580035,44.0,28.0,,18.0489,0.035,,,17.8916,0.097,,,,,,,,,,,,,,,,12.1,,,,,,15202.06,,,,,,14184.58,229.7045,3.66,,,,,,0.5,,,,153.5785058,-35.1580088,44.0,28.0,,17.9485,0.0081,,,17.9401,0.0367,,,,,,,,,,,,,,,,1.167,,,,,,,,,,,,10650.81,82.9664,4.41,,,,,,0.5,,,,153.5784342,-35.1580539,44.0,28.0,,17.9732,0.0213,,,18.0166,0.0693,,,,,,,,,,,,,,,,0.8011,,,,,,,52.21826,,,,,5043.666,267.5386,4.41,,,,,,0.5,,,,153.578477,-35.158015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,99.31,0.985,1.123,3.218,2.865,85.06,1.247,2.308,1.85,2.19,1.106,2.131,1.926,80.94,1.136,1.888,1.662,-66.36,WISEA J101418.76-350928.3,IrS,,,,,,,,,,,,,,,,,,,0,1.0
71,83296949,,,,83296949,,,,,,,,,,,,,,0,,,,,153.576094,-35.154189,,,,,,,,,,270.05826,17.498436,,,21.0,3.0,4.0,7.0,6.0,1,,1,1,,,,153.5761077,-35.1541806,36.0,23.0,,17.5192,0.0088,,,17.5217,0.0367,,,,,,,,,,,,,,,,0.1065,,,,,,35314.03,25.04789,,,,,34657.34,427.029,3.5,,,,,,0.5,,,,153.5760894,-35.1541917,36.0,23.0,,17.1951,0.0181,,,17.2465,0.0193,,,,,,,,,,,,,,,,0.3907,,,,,,38415.0,,,,,,36979.73,50.89319,3.5,,,,,,0.5,,,,153.5761213,-35.1541912,36.0,23.0,,17.0578,0.0217,,,17.0597,0.0271,,,,,,,,,,,,,,,,0.7505,,,,,,,,,,,,24969.07,77.65225,3.5,,,,,,0.5,,,,153.576083,-35.1541851,36.0,23.0,,16.9895,0.0112,,,17.0746,0.029,,,,,,,,,,,,,,,,0.8099,,,,,,,60.20031,,,,,12010.11,306.2694,3.5,,,,,,0.5,,,,153.576094,-35.154189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,94.87,0.951,1.075,3.532,3.285,84.72,1.049,3.133,2.988,88.56,1.031,2.422,2.349,-43.09,1.036,2.17,2.094,-80.32,WISEA J101418.26-350914.7,IrS,,,,,,,,,,,,,,,,,,,0,1.0
72,83296950,,,,83296950,,,,,,,,,,,,,,0,,,,,153.573164,-35.15214,,,,,,,,,,270.05496,17.498674,,,19.0,4.0,4.0,5.0,6.0,1,,1,1,,,,153.5731639,-35.1521348,27.0,22.0,,17.4523,0.0272,,,17.4657,0.0331,,,,,,,,,,,,,,,,0.7408,,,,,,36822.34,66.78636,,,,,36338.59,423.9134,3.5,,,,,,0.5,,,,153.5731589,-35.1521534,27.0,22.0,,16.9683,0.0093,,,16.9531,0.0158,,,,,,,,,,,,,,,,1.505,,,,,,48562.65,,,,,,48178.23,108.9114,3.5,,,,,,0.5,,,,153.5731624,-35.1521348,27.0,22.0,,16.6356,0.0068,,,16.6574,0.0119,,,,,,,,,,,,,,,,1.639,,,,,,,,,,,,35931.67,124.959,3.5,,,,,,0.5,,,,153.5731654,-35.152124,27.0,22.0,,16.5196,0.011,,,16.5359,0.0201,,,,,,,,,,,,,,,,0.3446,,,,,,,47.7809,,,,,20601.13,361.109,3.5,,,,,,0.5,,,,153.573164,-35.15214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,88.9,0.957,1.072,3.487,3.253,82.77,1.015,3.219,3.173,-86.92,1.068,2.575,2.41,-74.2,1.06,2.341,2.208,-79.2,WISEA J101417.55-350907.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
74,83296952,,,,83296952,,,,,,,,,,,,,,0,,,,,153.59331,-35.160469,,,,,,,,,,270.07404,17.501684,,,2.0,1.0,1.0,0.0,0.0,1,,1,1,,,,153.5933182,-35.1604718,25.0,25.0,,20.7173,0.0268,,,20.7425,0.1669,,,,,,,,,,,,,,,,1.189,,,,,,1902.21,43.58617,,,,,1878.884,208.0275,5.77,,,,,,0.5,,,,153.5933025,-35.1604664,25.0,25.0,,20.4522,0.0513,,,20.2057,0.1169,,,,,,,,,,,,,,,,3.34,,,,,,2006.451,,,,,,2289.629,93.00046,6.14,,,,,,0.5,,,,,,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,153.59331,-35.160469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,142.43,0.584,1.143,1.451,1.27,-14.64,1.087,1.237,1.138,-80.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
75,83296956,,,,83296956,,,,,,,,,,,,,,0,,,,,153.595471,-35.158406,,,,,,,,,,270.07428,17.504393,,,16.0,2.0,5.0,5.0,4.0,1,,1,1,,,,153.5954561,-35.1584055,29.0,24.0,,18.9898,0.03,,,18.9672,0.0309,,,,,,,,,,,,,,,,0.5102,,,,,,9604.317,36.74728,,,,,9217.708,270.3015,3.86,,,,,,0.5,,,,153.5954565,-35.1584003,29.0,24.0,,18.4694,0.0296,,,18.4341,0.0411,,,,,,,,,,,,,,,,1.512,,,,,,13262.8,,,,,,12755.99,79.94146,3.63,,,,,,0.5,,,,153.5955335,-35.158417,29.0,24.0,,18.0916,0.008,,,18.2489,0.042,,,,,,,,,,,,,,,,2.496,,,,,,,,,,,,9279.109,119.8317,3.5,,,,,,0.5,,,,153.5954739,-35.1584179,29.0,24.0,,17.9534,0.0097,,,18.0107,0.0661,,,,,,,,,,,,,,,,0.8008,,,,,,,51.94533,,,,,4957.072,279.1212,3.5,,,,,,0.5,,,,153.595471,-35.158406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,149.05,0.979,1.072,2.618,2.442,77.42,1.017,2.212,2.175,36.44,1.041,1.965,1.888,29.63,1.014,1.784,1.758,-63.99,,,,,,,,,,,,,,,,,,,,,0,1.0
