index,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad,sourceClass
12,100634317,,,,100634317,,,,,,,,,,,,,,0,,,,,215.101512,-33.308715,,,,,,,,,,323.53525,25.978775,,,1,0,1,0,0,1,,1,1,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.1015116,-33.3087152,36,36,,19.809,0.0135,,,19.9358,0.1191,,,,,,,,,,,,,,,,0.3096,,,,,,3594.206,,,,,,3004.914,29.81687,3.51,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.101512,-33.308715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,132.19,0.617,,,,,1.079,1.739,1.612,63.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
13,100634318,,,,100634318,,,,,,,,,,,,,,0,,,,,215.101801,-33.303675,,,,,,,,,,323.5376,25.983356,,,11,2,2,3,4,1,,1,1,,,,215.1017706,-33.3037046,38,30,,19.3567,0.0216,,,19.2182,0.0471,,,,,,,,,,,,,,,,0.309,,,,,,6442.582,26.35991,,,,,6089.829,270.4952,3.85,,,,,,0.5,,,,215.1018271,-33.3036758,38,30,,18.6101,0.0086,,,18.6142,0.0528,,,,,,,,,,,,,,,,0.4492,,,,,,10802.16,,,,,,10263.22,41.71325,3.5,,,,,,0.5,,,,215.1017726,-33.3036722,38,30,,17.9581,0.0192,,,17.9302,0.0499,,,,,,,,,,,,,,,,0.9733,,,,,,,,,,,,9156.609,67.53522,3.95,,,,,,0.5,,,,215.1017869,-33.303664,38,30,,17.7415,0.0294,,,17.7851,0.064,,,,,,,,,,,,,,,,0.384,,,,,,,38.03863,,,,,6304.811,265.4774,3.95,,,,,,0.5,,,,215.101801,-33.303675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,142.17,0.973,1.131,2.562,2.265,-86.67,1.039,2.502,2.409,-51.87,1.058,2.299,2.174,53.92,1.107,2.015,1.82,-74.08,WISEA J142024.43-331813.1,IrS,,,,,,,,,,,,,,,,,,,0,1.0
14,100634319,,,,100634319,,,,,,,,,,,,,,0,,,,,215.107227,-33.301411,,,,,,,,,,323.5432,25.983757,,,22,5,6,6,5,1,,1,1,,,,215.1072696,-33.301422,107,49,,17.4512,0.0096,,,17.3711,0.0097,,,,,,,,,,,,,,,,25.49,,,,,,46674.98,378.9925,,,,,50446.55,441.6285,3.5,,,,,,0.5,,,,215.1073055,-33.3013903,107,49,,16.8557,0.0093,,,16.7116,0.0158,,,,,,,,,,,,,,,,75.9,,,,,,53656.05,,,,,,61052.1,833.8285,3.5,,,,,,0.5,,,,215.1075325,-33.3013476,107,49,,16.4396,0.0145,,,16.2578,0.0412,,,,,,,,,,,,,,,,973.8,,,,,,,,,,,,32592.55,2845.192,3.5,,,,,,0.5,,,,215.1071791,-33.3014322,107,49,,16.2732,0.0121,,,16.2144,0.0536,,,,,,,,,,,,,,,,0.3794,,,,,,,49.31613,,,,,24538.52,366.6353,3.5,,,,,,0.5,,,,215.107227,-33.301411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,135.7,0.96,1.216,4.645,3.82,81.38,1.37,4.083,2.98,74.24,1.597,4.088,2.559,67.16,1.143,2.685,2.349,-83.82,2MASS J14202572-3318052,IrS,,,,,,,,,,,,,,,,,,,0,1.0
16,100634322,,,,100634322,,,,,,,,,,,,,,0,,,,,215.106959,-33.297945,,,,,,,,,,323.54443,25.987053,,,4,1,1,1,1,1,,1,1,,,,215.1069736,-33.2978918,30,69,,19.2767,0.0292,,,18.9185,0.058,,,,,,,,,,,,,,,,12.75,,,,,,6822.688,171.9586,,,,,8664.821,412.7567,4.87,,,,,,0.5,,,,215.1069648,-33.2979828,30,69,,18.9987,0.0136,,,19.0644,0.0581,,,,,,,,,,,,,,,,1.2,,,,,,7581.448,,,,,,7053.877,64.1201,4.9,,,,,,0.5,,,,215.1069672,-33.2979442,30,69,,18.6671,0.0141,,,18.4031,0.1001,,,,,,,,,,,,,,,,0.5089,,,,,,,,,,,,4959.494,45.68183,5.39,,,,,,0.5,,,,215.1069297,-33.2979595,30,69,,18.6208,0.0574,,,19.0586,0.1822,,,,,,,,,,,,,,,,6.701,,,,,,,149.2221,,,,,2865.078,250.1876,5.39,,,,,,0.5,,,,215.106959,-33.297945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,145.49,0.949,1.104,3.099,2.806,8.09,1.035,2.317,2.239,-66.73,1.171,2.032,1.735,49.42,1.218,1.539,1.263,88.74,,,,,,,,,,,,,,,,,,,,,0,1.0
17,100634323,,,,100634323,,,,,,,,,,,,,,0,,,,,215.109184,-33.295678,,,,,,,,,,323.5473,25.988459,,,29,6,6,5,5,1,,1,1,,,,215.109147,-33.2956747,47,52,,15.7387,0.0072,,,15.6484,0.0115,,,,,,,,,,,,,,,,30.73,,,,,,178220.0,759.8551,,,,,188459.1,593.0558,3.5,,,,,,0.5,,,,215.1091902,-33.295647,47,52,,15.3416,0.0051,,,15.234,0.0144,,,,,,,,,,,,,,,,110.1,,,,,,218684.7,,,,,,237387.9,1748.5,3.5,,,,,,0.5,,,,215.1091985,-33.2956285,47,52,,15.1119,0.0068,,,14.9678,0.0211,,,,,,,,,,,,,,,,209.6,,,,,,,,,,,,140696.8,2085.559,3.5,,,,,,0.5,,,,215.1091675,-33.2957042,47,52,,15.0543,0.0085,,,14.8702,0.0084,,,,,,,,,,,,,,,,28.77,,,,,,,654.9338,,,,,70469.53,467.1428,3.5,,,,,,0.5,,,,215.109184,-33.295678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,147.7,0.983,1.153,4.453,3.863,59.2,1.25,4.158,3.326,53.35,1.409,4.334,3.077,54.67,1.096,2.544,2.321,89.4,WISEA J142026.19-331744.3,IrS,,,,,,,,,,,,,,,,,,,0,1.0
19,100635808,,,,100635808,,,,,,,,,,,,,,0,,,,,215.14827,-33.36797,,,,,,,,,,323.5508,25.909195,,,7,2,2,2,1,1,,1,1,,,,215.1482714,-33.3679823,69,30,,19.8631,0.02,,,20.0152,0.2455,,,,,,,,,,,,,,,,0.4786,,,,,,5129.187,29.42868,,,,,4718.139,245.0932,4.18,,,,,,0.5,,,,215.1483221,-33.3679607,69,30,,19.5704,0.016,,,19.7044,0.0742,,,,,,,,,,,,,,,,2.893,,,,,,5482.392,,,,,,4845.663,82.77338,4.95,,,,,,0.5,,,,215.1482513,-33.3679448,69,30,,19.083,0.0987,,,19.3671,0.1971,,,,,,,,,,,,,,,,0.1196,,,,,,,,,,,,3534.661,21.67852,5.4,,,,,,0.5,,,,215.1482353,-33.3679681,69,30,,19.0988,0.0298,,,19.302,0.1661,,,,,,,,,,,,,,,,0.444,,,,,,,45.38806,,,,,1755.731,189.2123,5.4,,,,,,0.5,,,,215.14827,-33.36797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,144.68,0.65,1.039,2.238,2.155,-62.14,1.18,2.307,1.956,-85.43,1.074,1.377,1.282,86.95,1.669,0.755,0.453,-71.68,,,,,,,,,,,,,,,,,,,,,0,1.0
20,100635809,,,,100635809,,,,,,,,,,,,,,0,,,,,215.13843,-33.366555,,,,,,,,,,323.54294,25.91359,,,7,0,2,3,2,1,,1,1,,,,,,55,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.1384778,-33.3665839,55,63,,19.8308,0.0502,,,19.821,0.1792,,,,,,,,,,,,,,,,3.054,,,,,,4549.112,,,,,,3955.239,83.40245,5.71,,,,,,0.5,,,,215.1384521,-33.3665343,55,63,,18.3646,0.0096,,,18.4765,0.0721,,,,,,,,,,,,,,,,2.699,,,,,,,,,,,,7279.924,114.1634,3.5,,,,,,0.5,,,,215.1384093,-33.3665262,55,63,,17.8668,0.035,,,17.9365,0.0608,,,,,,,,,,,,,,,,0.6198,,,,,,,57.20462,,,,,5325.26,339.8743,3.5,,,,,,0.5,,,,215.13843,-33.366555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,136.53,0.51,,,,,1.057,1.731,1.637,-60.45,1.203,2.161,1.796,70.53,1.368,1.909,1.396,-86.87,WISEA J142033.22-332159.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
21,100635810,,,,100635810,,,,,,,,,,,,,,0,,,,,215.14098,-33.362666,,,,,,,,,,323.54675,25.916395,,,7,2,2,2,1,1,,1,1,,,,215.1409647,-33.3626466,51,33,,19.9481,0.0422,,,19.9549,0.0634,,,,,,,,,,,,,,,,1.21,,,,,,4590.922,45.92904,,,,,4414.746,263.115,4.47,,,,,,0.5,,,,215.1410755,-33.3626387,51,33,,19.5885,0.0444,,,19.6223,0.0634,,,,,,,,,,,,,,,,2.917,,,,,,5569.086,,,,,,4990.556,83.47613,4.48,,,,,,0.5,,,,215.1409302,-33.3626622,51,33,,19.1835,0.021,,,19.1812,0.2085,,,,,,,,,,,,,,,,3.035,,,,,,,,,,,,3294.56,112.8242,5.33,,,,,,0.5,,,,215.1409958,-33.3626679,51,33,,18.9646,0.0339,,,19.1952,0.1717,,,,,,,,,,,,,,,,0.7507,,,,,,,59.30939,,,,,1986.862,233.2191,5.33,,,,,,0.5,,,,215.14098,-33.362666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,122.77,0.695,1.06,2.284,2.155,-75.93,1.12,2.212,1.974,-81.03,1.126,1.194,1.06,-78.18,1.384,0.951,0.687,-69.66,WISEA J142033.85-332145.9,IrS,,,,,,,,,,,,,,,,,,,0,1.0
22,100635813,,,,100635813,,,,,,,,,,,,,,0,,,,,215.119843,-33.36648,,,,,,,,,,323.52698,25.919481,,,14,3,3,5,3,1,,1,1,,,,215.1198703,-33.3665057,33,25,,17.4598,0.038,,,17.4051,0.0476,,,,,,,,,,,,,,,,0.2237,,,,,,46928.51,35.66022,,,,,46574.32,423.972,3.5,,,,,,0.5,,,,215.1198552,-33.3664892,33,25,,17.2324,0.0088,,,17.1863,0.0492,,,,,,,,,,,,,,,,1.529,,,,,,47559.78,,,,,,46522.5,98.43174,3.5,,,,,,0.5,,,,215.1198589,-33.3664705,33,25,,17.0579,0.0081,,,17.0602,0.0244,,,,,,,,,,,,,,,,4.182,,,,,,,,,,,,23667.55,173.3179,3.5,,,,,,0.5,,,,215.1198513,-33.3664613,33,25,,17.0118,0.0113,,,17.0652,0.0289,,,,,,,,,,,,,,,,0.4851,,,,,,,56.29474,,,,,12114.58,334.896,3.5,,,,,,0.5,,,,215.119843,-33.36648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,147.28,0.977,1.133,4.32,3.814,-87.27,1.073,4.131,3.851,-87.14,1.129,2.815,2.493,85.07,1.202,2.131,1.773,-82.07,WISEA J142028.75-332159.4,UvS,,,,,,,,,,,,,,,,,,,0,1.0
23,100635814,,,,100635814,,,,,,,,,,,,,,0,,,,,215.123158,-33.355513,,,,,,,,,,323.5344,25.92861,,,9,2,2,3,2,1,,1,1,,,,215.1231707,-33.35552,48,20,,19.3706,0.0091,,,19.2955,0.0477,,,,,,,,,,,,,,,,4.293,,,,,,8047.602,95.43023,,,,,7914.316,281.0433,3.61,,,,,,0.5,,,,215.1231945,-33.3555063,48,20,,18.9074,0.0094,,,19.0026,0.1097,,,,,,,,,,,,,,,,1.788,,,,,,10071.23,,,,,,9900.424,71.379,3.5,,,,,,0.5,,,,215.123173,-33.3555068,48,20,,18.6157,0.021,,,18.66,0.0573,,,,,,,,,,,,,,,,0.5248,,,,,,,,,,,,5758.746,49.1435,3.5,,,,,,0.5,,,,215.1231472,-33.3555048,48,20,,18.5095,0.0162,,,18.6049,0.1128,,,,,,,,,,,,,,,,0.7542,,,,,,,60.50093,,,,,3036.165,304.9249,3.5,,,,,,0.5,,,,215.123158,-33.355513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,107.12,0.933,1.09,3.014,2.765,-84.0,1.031,3.003,2.914,-81.92,1.152,1.97,1.71,71.8,1.245,1.506,1.209,-86.74,WISEA J142029.55-332120.3,IrS,,,,,,,,,,,,,,,,,,,0,1.0
24,100635815,,,,100635815,,,,,,,,,,,,,,0,,,,,215.140372,-33.35217,,,,,,,,,,323.5506,25.926315,,,18,5,4,5,4,1,,1,1,,,,215.1404134,-33.3521385,30,38,,16.8793,0.0057,,,16.7891,0.018,,,,,,,,,,,,,,,,38.42,,,,,,80198.73,574.738,,,,,86100.9,498.2517,3.5,,,,,,0.5,,,,215.1404167,-33.3521222,30,38,,16.3221,0.008,,,16.2522,0.0213,,,,,,,,,,,,,,,,6.774,,,,,,109165.7,,,,,,115471.8,281.973,3.5,,,,,,0.5,,,,215.1403914,-33.3521394,30,38,,15.9221,0.0051,,,15.9004,0.0203,,,,,,,,,,,,,,,,5.791,,,,,,,,,,,,67226.96,270.9856,3.5,,,,,,0.5,,,,215.1403638,-33.3521767,30,38,,15.7695,0.0055,,,15.8031,0.0095,,,,,,,,,,,,,,,,0.913,,,,,,,98.02545,,,,,37505.05,422.9701,3.5,,,,,,0.5,,,,215.140372,-33.35217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,84.95,0.898,1.066,4.619,4.334,-73.86,1.029,4.677,4.545,-59.95,1.066,3.213,3.014,62.28,1.222,2.514,2.058,-77.9,WISEA J142033.68-332107.1,IrS,,,,,,,,,,,,,,,,,,,0,1.0
25,100635818,,,,100635818,,,,,,,,,,,,,,0,,,,,215.160659,-33.364068,,,,,,,,,,323.5631,25.908928,,,8,1,2,3,2,1,,1,1,,,,215.1606753,-33.3641113,27,69,,20.0482,0.0131,,,19.9825,0.0984,,,,,,,,,,,,,,,,0.6561,,,,,,4298.218,33.43333,,,,,4188.799,238.8631,4.5,,,,,,0.5,,,,215.1606895,-33.3640648,27,69,,19.2327,0.0494,,,19.3711,0.0871,,,,,,,,,,,,,,,,0.01396,,,,,,7250.566,,,,,,6551.967,5.905538,3.5,,,,,,0.5,,,,215.1606134,-33.364052,27,69,,18.518,0.0136,,,18.5327,0.0944,,,,,,,,,,,,,,,,0.1942,,,,,,,,,,,,5797.672,28.52263,4.21,,,,,,0.5,,,,215.1606505,-33.3640296,27,69,,18.2147,0.0171,,,18.2305,0.0895,,,,,,,,,,,,,,,,0.3818,,,,,,,43.78986,,,,,3910.676,304.7729,4.21,,,,,,0.5,,,,215.160659,-33.364068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,144.03,0.832,1.074,2.055,1.913,-45.98,1.056,2.542,2.407,-77.96,1.031,1.886,1.829,73.27,1.236,1.678,1.357,-75.5,WISEA J142038.54-332150.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
26,100635819,,,,100635819,,,,,,,,,,,,,,0,,,,,215.15009,-33.362094,,,,,,,,,,323.55484,25.91407,,,4,1,2,1,0,1,,1,1,,,,215.1500673,-33.3621212,47,70,,19.9517,0.0149,,,20.0831,0.1033,,,,,,,,,,,,,,,,1.304,,,,,,4697.767,47.80867,,,,,4127.868,238.5104,4.31,,,,,,0.5,,,,215.1501518,-33.362091,47,70,,19.4543,0.0134,,,19.5262,0.0904,,,,,,,,,,,,,,,,1.337,,,,,,6017.108,,,,,,4927.975,57.025,3.99,,,,,,0.5,,,,215.1501122,-33.3620638,47,70,,19.2577,0.0204,,,19.3874,0.118,,,,,,,,,,,,,,,,0.6313,,,,,,,,,,,,3150.038,51.49971,5.27,,,,,,0.5,,,,,,47,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,,,,,,0.5,,,,215.15009,-33.362094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,125.47,0.797,1.082,2.162,1.999,-89.49,1.033,2.197,2.126,71.83,1.36,1.338,0.984,66.84,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
29,100635825,,,,100635825,,,,,,,,,,,,,,0,,,,,215.1585,-33.351698,,,,,,,,,,323.5664,25.92107,,,25,5,4,5,4,1,,1,1,,,,215.1585068,-33.3516907,20,17,,13.6711,0.0047,,,13.6597,0.0049,,,,,,,,,,,,,,,,13.1,,,,,,1194167.0,1238.076,,,,,1191611.0,1161.786,3.5,,,,,,0.5,,,,215.1585338,-33.3516916,20,17,,13.3417,0.0054,,,13.3427,0.0055,,,,,,,,,,,,,,,,24.8,,,,,,1671892.0,,,,,,1688928.0,1898.516,3.5,,,,,,0.5,,,,215.1584905,-33.3516908,20,17,,13.1621,0.0047,,,13.1593,0.0119,,,,,,,,,,,,,,,,28.14,,,,,,,,,,,,796513.8,1576.22,3.5,,,,,,0.5,,,,215.1584957,-33.3516872,20,17,,13.1165,0.0053,,,13.1308,0.0053,,,,,,,,,,,,,,,,25.84,,,,,,,1254.903,,,,,434519.4,800.5532,3.5,,,,,,0.5,,,,215.1585,-33.351698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,102.66,0.992,1.058,4.216,3.987,-73.85,1.06,4.94,4.66,-72.7,1.045,3.653,3.495,78.41,1.145,3.014,2.633,-82.6,WISEA J142038.03-332106.1,UvS,,,,,,,,,,,,,,,,,,,1,1.0
31,100635827,,,,100635827,,,,,,,,,,,,,,0,,,,,215.15092,-33.345611,,,,,,,,,,323.56244,25.929089,,,22,5,3,5,4,1,,1,1,,,,215.1509279,-33.3456106,24,21,,15.8131,0.006,,,15.7918,0.0122,,,,,,,,,,,,,,,,0.8382,,,,,,164638.6,123.3932,,,,,164486.6,559.8513,3.5,,,,,,0.5,,,,215.1509351,-33.3456088,24,21,,15.6257,0.0061,,,15.5945,0.0073,,,,,,,,,,,,,,,,7.642,,,,,,205452.1,,,,,,211156.4,388.2296,3.5,,,,,,0.5,,,,215.1509082,-33.3456017,24,21,,15.5382,0.0049,,,15.555,0.0078,,,,,,,,,,,,,,,,0.4948,,,,,,,,,,,,88869.99,84.11198,3.5,,,,,,0.5,,,,215.150928,-33.3456039,24,21,,15.5346,0.0053,,,15.5769,0.0166,,,,,,,,,,,,,,,,1.794,,,,,,,144.2121,,,,,46664.44,423.0883,3.5,,,,,,0.5,,,,215.15092,-33.345611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,71.75,0.976,1.103,4.112,3.729,-86.03,1.131,5.062,4.476,-87.73,1.052,3.232,3.072,76.01,1.219,2.484,2.037,-79.76,WISEA J142036.21-332044.1,UvS,,,,,,,,,,,,,,,,,,,0,1.0
34,100635830,,,,100635830,,,,,,,,,,,,,,0,,,,,215.163793,-33.341854,,,,,,,,,,323.57507,25.928534,,,29,5,5,6,5,1,,1,1,,,,215.1637917,-33.3418446,28,25,,14.4129,0.0055,,,14.3994,0.0069,,,,,,,,,,,,,,,,12.13,,,,,,602057.8,853.7875,,,,,603745.1,874.2355,3.5,,,,,,0.5,,,,215.163879,-33.3419132,28,25,,14.1697,0.0048,,,14.1632,0.0103,,,,,,,,,,,,,,,,59.6,,,,,,783089.8,,,,,,803824.7,2041.536,3.5,,,,,,0.5,,,,215.1637751,-33.3418472,28,25,,14.0218,0.0055,,,14.0218,0.0124,,,,,,,,,,,,,,,,3.638,,,,,,,,,,,,358498.5,392.1486,3.5,,,,,,0.5,,,,215.1637808,-33.3418385,28,25,,14.0114,0.0047,,,14.0357,0.006,,,,,,,,,,,,,,,,0.4989,,,,,,,123.4981,,,,,190691.8,603.9418,3.5,,,,,,0.5,,,,215.163793,-33.341854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,89.92,0.984,1.068,4.275,4.001,80.91,1.329,6.356,4.783,-53.85,1.032,3.487,3.377,75.74,1.173,2.808,2.393,-80.68,WISEA J142039.30-332030.7,UvS,,,,,,,,,,,,,,,,,,,0,1.0
36,100635832,,,,100635832,,,,,,,,,,,,,,0,,,,,215.184959,-33.339486,,,,,,,,,,323.5943,25.924084,,,16,4,4,4,4,1,,1,1,,,,215.1850041,-33.3395192,24,39,,17.9077,0.011,,,17.9299,0.0228,,,,,,,,,,,,,,,,2.197,,,,,,31190.9,96.88446,,,,,29464.71,377.6883,3.5,,,,,,0.5,,,,215.1849703,-33.3395025,24,39,,17.5947,0.0125,,,17.6241,0.0155,,,,,,,,,,,,,,,,11.62,,,,,,33814.18,,,,,,32656.37,240.8715,3.5,,,,,,0.5,,,,215.18496,-33.3394891,24,39,,17.4108,0.0058,,,17.4319,0.0234,,,,,,,,,,,,,,,,0.2447,,,,,,,,,,,,17344.07,38.85848,3.5,,,,,,0.5,,,,215.1849842,-33.3394721,24,39,,17.3959,0.0069,,,17.4382,0.0339,,,,,,,,,,,,,,,,1.912,,,,,,,90.09915,,,,,8963.336,279.692,3.5,,,,,,0.5,,,,215.184959,-33.339486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,145.3,0.974,1.094,3.917,3.581,-74.87,1.054,3.838,3.642,-72.19,1.149,2.63,2.289,77.57,1.08,2.088,1.934,-57.27,WISEA J142044.35-332021.7,IrS,,,,,,,,,,,,,,,,,,,0,1.0
37,100637259,,,,100637259,,,,,,,,,,,,,,0,,,,,215.120371,-33.34666,,,,,,,,,,323.53568,25.93769,,,6,2,2,1,1,1,,1,1,,,,215.1204641,-33.346738,42,67,,20.0281,0.0253,,,20.0745,0.0661,,,,,,,,,,,,,,,,1.075,,,,,,4448.876,43.01918,,,,,3855.652,244.679,4.8,,,,,,0.5,,,,215.1203776,-33.346664,42,67,,19.5133,0.0636,,,19.6342,0.147,,,,,,,,,,,,,,,,0.963,,,,,,6018.162,,,,,,5230.245,48.17723,3.5,,,,,,0.5,,,,215.1203493,-33.3466948,42,67,,19.1388,0.0196,,,19.1509,0.1736,,,,,,,,,,,,,,,,0.7044,,,,,,,,,,,,3514.439,54.65786,5.04,,,,,,0.5,,,,215.1203863,-33.3466169,42,67,,19.0532,0.0202,,,19.0727,0.1995,,,,,,,,,,,,,,,,0.3114,,,,,,,31.17878,,,,,1923.733,260.1714,5.04,,,,,,0.5,,,,215.120371,-33.34666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,84.64,0.696,1.152,2.07,1.796,-85.67,1.086,2.305,2.122,-64.39,1.12,1.435,1.282,64.0,1.574,1.224,0.778,89.14,WISEA J142028.88-332048.3,IrS,,,,,,,,,,,,,,,,,,,0,1.0
