# Combination of '2022omn' data from 'ATLAS', 'ZTF'
filter, zp, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, 341.863, -25.66482, 59786.29524, 19.197, 0.209, 76.0, 16.0, ATLAS
c, 23.9, 341.863, -25.66482, 59789.262113, 19.942, 0.257, 38.0, 10.0, ATLAS
c, 23.9, 341.863, -25.66482, 59789.266604, 20.518, 0.383, 22.0, 9.0, ATLAS
c, 23.9, 341.863, -25.66482, 59789.277389, 19.811, 0.246, 43.0, 11.0, ATLAS
c, 23.9, 341.863, -25.66482, 59792.001566, 20.414, 0.305, 25.0, 8.0, ATLAS
c, 23.9, 341.863, -25.66482, 59792.005488, 20.276, 0.271, 28.0, 8.0, ATLAS
c, 23.9, 341.863, -25.66482, 59792.011293, 20.168, 0.273, 31.0, 8.0, ATLAS
c, 23.9, 341.863, -25.66482, 59792.022284, 20.048, 0.245, 35.0, 8.0, ATLAS
c, 23.9, 341.863, -25.66482, 59792.502071, 19.871, 0.301, 41.0, 12.0, ATLAS
c, 23.9, 341.863, -25.66482, 59792.503885, 19.803, 0.284, 44.0, 12.0, ATLAS
c, 23.9, 341.863, -25.66482, 59792.507063, 20.164, 0.387, 31.0, 12.0, ATLAS
c, 23.9, 341.863, -25.66482, 59792.542486, 19.826, 0.274, 43.0, 12.0, ATLAS
c, 23.9, 341.863, -25.66482, 59793.292065, 19.859, 0.224, 41.0, 9.0, ATLAS
c, 23.9, 341.863, -25.66482, 59793.298905, 20.255, 0.298, 29.0, 9.0, ATLAS
c, 23.9, 341.863, -25.66482, 59793.302289, 20.35, 0.339, 26.0, 9.0, ATLAS
c, 23.9, 341.863, -25.66482, 59793.3145, 20.209, 0.362, 30.0, 11.0, ATLAS
c, 23.9, 341.863, -25.66482, 59796.021532, 20.365, 0.256, 26.0, 7.0, ATLAS
c, 23.9, 341.863, -25.66482, 59796.025406, 20.222, 0.255, 30.0, 8.0, ATLAS
c, 23.9, 341.863, -25.66482, 59796.031758, 20.004, 0.226, 36.0, 8.0, ATLAS
o, 23.9, 341.863, -25.66482, 59797.198324, 19.978, 0.408, 37.0, 15.0, ATLAS
o, 23.9, 341.863, -25.66482, 59797.20122, 20.146, 0.498, 32.0, 16.0, ATLAS
o, 23.9, 341.863, -25.66482, 59797.206616, 19.66, 0.307, 50.0, 15.0, ATLAS
o, 23.9, 341.863, -25.66482, 59797.213489, 20.226, 0.336, 30.0, 10.0, ATLAS
o, 23.9, 341.863, -25.66482, 59799.934632, 19.291, 0.512, 70.0, 36.0, ATLAS
o, 23.9, 341.863, -25.66482, 59799.936883, 18.916, 0.29, 98.0, 28.0, ATLAS
o, 23.9, 341.863, -25.66482, 59799.948546, 18.26, 0.373, 180.0, 67.0, ATLAS
o, 23.9, 341.863, -25.66482, 59801.178442, 19.442, 0.482, 61.0, 29.0, ATLAS
o, 23.9, 341.863, -25.66482, 59807.970681, 20.882, 0.921, 16.0, 15.0, ATLAS
o, 23.9, 341.863, -25.66482, 59807.973217, 20.415, 0.609, 25.0, 15.0, ATLAS
o, 23.9, 341.863, -25.66482, 59807.977274, 20.076, 0.428, 34.0, 14.0, ATLAS
o, 23.9, 341.863, -25.66482, 59807.983237, 20.052, 0.458, 35.0, 16.0, ATLAS
o, 23.9, 341.863, -25.66482, 59809.254328, 19.839, 0.278, 42.0, 12.0, ATLAS
o, 23.9, 341.863, -25.66482, 59809.25703, 19.799, 0.234, 44.0, 10.0, ATLAS
o, 23.9, 341.863, -25.66482, 59809.26324, 19.959, 0.274, 38.0, 10.0, ATLAS
o, 23.9, 341.863, -25.66482, 59809.277635, 20.714, 0.674, 19.0, 13.0, ATLAS
c, 23.9, 341.863, -25.66482, 59810.184566, 20.894, 0.358, 16.0, 6.0, ATLAS
c, 23.9, 341.863, -25.66482, 59810.186368, 20.386, 0.248, 25.0, 6.0, ATLAS
c, 23.9, 341.863, -25.66482, 59810.190863, 20.423, 0.29, 25.0, 7.0, ATLAS
c, 23.9, 341.863, -25.66482, 59810.195965, 20.73, 0.385, 18.0, 7.0, ATLAS
o, 23.9, 341.863, -25.66482, 59811.98654, 20.187, 0.261, 31.0, 8.0, ATLAS
o, 23.9, 341.863, -25.66482, 59812.018672, 20.028, 0.291, 35.0, 10.0, ATLAS
o, 23.9, 341.863, -25.66482, 59812.027322, 20.209, 0.433, 30.0, 13.0, ATLAS
c, 23.9, 341.863, -25.66482, 59813.17209, 21.336, 0.758, 11.0, 8.0, ATLAS
c, 23.9, 341.863, -25.66482, 59813.17483, 20.606, 0.342, 21.0, 7.0, ATLAS
c, 23.9, 341.863, -25.66482, 59813.178059, 21.169, 0.58, 12.0, 7.0, ATLAS
c, 23.9, 341.863, -25.66482, 59813.183699, 21.053, 0.48, 14.0, 7.0, ATLAS
c, 23.9, 341.863, -25.66482, 59814.231618, 20.597, 0.34, 21.0, 7.0, ATLAS
c, 23.9, 341.863, -25.66482, 59814.238536, 20.455, 0.324, 24.0, 8.0, ATLAS
c, 23.9, 341.863, -25.66482, 59814.244937, 20.633, 0.34, 20.0, 7.0, ATLAS
c, 23.9, 341.863, -25.66482, 59814.254737, 20.528, 0.384, 22.0, 9.0, ATLAS
o, 23.9, 341.863, -25.66482, 59814.994239, 19.907, 0.252, 40.0, 10.0, ATLAS
o, 23.9, 341.863, -25.66482, 59815.010048, 19.64, 0.213, 51.0, 11.0, ATLAS
c, 23.9, 341.863, -25.66482, 59818.175935, 20.222, 0.301, 30.0, 9.0, ATLAS
c, 23.9, 341.863, -25.66482, 59818.179846, 20.495, 0.429, 23.0, 10.0, ATLAS
c, 23.9, 341.863, -25.66482, 59818.18345, 21.208, 0.725, 12.0, 9.0, ATLAS
o, 23.9, 341.863, -25.66482, 59818.917904, 21.032, 0.64, 14.0, 9.0, ATLAS
o, 23.9, 341.863, -25.66482, 59818.919705, 21.07, 0.727, 14.0, 10.0, ATLAS
o, 23.9, 341.863, -25.66482, 59818.927418, 20.443, 0.351, 24.0, 8.0, ATLAS
o, 23.9, 341.863, -25.66482, 59818.932858, 20.174, 0.263, 31.0, 8.0, ATLAS
o, 23.9, 341.863, -25.66482, 59820.122566, 20.447, 0.894, 24.0, 22.0, ATLAS
c, 23.9, 341.863, -25.66482, 59821.108657, 20.638, 0.407, 20.0, 8.0, ATLAS
c, 23.9, 341.863, -25.66482, 59821.111373, 20.16, 0.274, 31.0, 9.0, ATLAS
c, 23.9, 341.863, -25.66482, 59821.117642, 20.935, 0.446, 15.0, 7.0, ATLAS
c, 23.9, 341.863, -25.66482, 59822.210034, 21.046, 0.643, 14.0, 9.0, ATLAS
c, 23.9, 341.863, -25.66482, 59822.213206, 20.484, 0.418, 23.0, 10.0, ATLAS
c, 23.9, 341.863, -25.66482, 59822.218825, 20.891, 0.614, 16.0, 10.0, ATLAS
o, 23.9, 341.863, -25.66482, 59823.881271, 19.648, 0.355, 50.0, 18.0, ATLAS
o, 23.9, 341.863, -25.66482, 59823.905714, 20.727, 0.592, 19.0, 11.0, ATLAS
c, 23.9, 341.863, -25.66482, 59825.217977, 20.174, 0.254, 31.0, 8.0, ATLAS
c, 23.9, 341.863, -25.66482, 59825.221581, 21.656, 0.932, 8.0, 7.0, ATLAS
c, 23.9, 341.863, -25.66482, 59825.22699, 20.669, 0.417, 20.0, 8.0, ATLAS
c, 23.9, 341.863, -25.66482, 59825.237066, 20.785, 0.549, 18.0, 10.0, ATLAS
o, 23.9, 341.863, -25.66482, 59826.137457, 20.734, 0.655, 18.0, 12.0, ATLAS
o, 23.9, 341.863, -25.66482, 59826.140235, 20.268, 0.433, 28.0, 12.0, ATLAS
o, 23.9, 341.863, -25.66482, 59826.14564, 20.039, 0.36, 35.0, 13.0, ATLAS
o, 23.9, 341.863, -25.66482, 59827.979194, 20.899, 0.97, 16.0, 15.0, ATLAS
o, 23.9, 341.863, -25.66482, 59827.988661, 20.187, 0.5, 31.0, 15.0, ATLAS
o, 23.9, 341.863, -25.66482, 59829.07637, 19.737, 0.55, 46.0, 25.0, ATLAS
o, 23.9, 341.863, -25.66482, 59829.081325, 19.148, 0.435, 80.0, 35.0, ATLAS
o, 23.9, 341.863, -25.66482, 59834.173939, 20.137, 0.754, 32.0, 24.0, ATLAS
o, 23.9, 341.863, -25.66482, 59834.209166, 19.805, 0.444, 43.0, 19.0, ATLAS
o, 23.9, 341.863, -25.66482, 59834.939489, 20.286, 0.822, 28.0, 23.0, ATLAS
o, 23.9, 341.863, -25.66482, 59834.974429, 20.248, 0.725, 29.0, 21.0, ATLAS
o, 23.9, 341.863, -25.66482, 59835.957306, 20.966, 0.956, 15.0, 14.0, ATLAS
o, 23.9, 341.863, -25.66482, 59841.175453, 20.873, 0.645, 16.0, 10.0, ATLAS
o, 23.9, 341.863, -25.66482, 59841.194649, 21.047, 0.777, 14.0, 11.0, ATLAS
o, 23.9, 341.863, -25.66482, 59842.128026, 20.335, 0.344, 27.0, 9.0, ATLAS
c, 23.9, 341.863, -25.66482, 59843.943701, 20.519, 0.675, 22.0, 15.0, ATLAS
o, 23.9, 341.863, -25.66482, 59845.151208, 20.526, 0.351, 22.0, 8.0, ATLAS
o, 23.9, 341.863, -25.66482, 59845.175696, 20.426, 0.448, 24.0, 11.0, ATLAS
o, 23.9, 341.863, -25.66482, 59845.182612, 20.858, 0.623, 16.0, 10.0, ATLAS
o, 23.9, 341.863, -25.66482, 59846.070203, 20.556, 0.435, 22.0, 10.0, ATLAS
o, 23.9, 341.863, -25.66482, 59846.072906, 20.469, 0.45, 24.0, 11.0, ATLAS
o, 23.9, 341.863, -25.66482, 59846.076068, 20.319, 0.39, 27.0, 11.0, ATLAS
o, 23.9, 341.863, -25.66482, 59849.172119, 20.595, 0.496, 21.0, 10.0, ATLAS
c, 23.9, 341.863, -25.66482, 59850.968635, 20.432, 0.543, 24.0, 13.0, ATLAS
o, 23.9, 341.863, -25.66482, 59853.133523, 20.976, 0.56, 15.0, 8.0, ATLAS
o, 23.9, 341.863, -25.66482, 59854.883633, 20.548, 0.566, 22.0, 12.0, ATLAS
o, 23.9, 341.863, -25.66482, 59854.893132, 20.672, 0.778, 20.0, 15.0, ATLAS
o, 23.9, 341.863, -25.66482, 59855.820584, 19.645, 0.529, 50.0, 27.0, ATLAS
o, 23.9, 341.863, -25.66482, 59861.116349, 19.503, 0.695, 57.0, 40.0, ATLAS
o, 23.9, 341.863, -25.66482, 59861.127146, 19.151, 0.526, 79.0, 42.0, ATLAS
o, 23.9, 341.863, -25.66482, 59862.173266, 19.882, 0.96, 40.0, 39.0, ATLAS
o, 23.9, 341.863, -25.66482, 59862.18231, 19.513, 0.778, 57.0, 44.0, ATLAS
o, 23.9, 341.863, -25.66482, 59865.133629, 19.375, 0.297, 65.0, 19.0, ATLAS
o, 23.9, 341.863, -25.66482, 59866.128337, 19.719, 0.364, 47.0, 17.0, ATLAS
o, 23.9, 341.863, -25.66482, 59866.831604, 20.131, 0.49, 32.0, 16.0, ATLAS
o, 23.9, 341.863, -25.66482, 59866.834428, 20.722, 0.818, 19.0, 15.0, ATLAS
