# Combination of '2021agej' data from 'ATLAS', 'ZTF'
filter, zp, ra, dec, mjd, mag, dmag, flux, dflux, source
o, 23.9, 22.49196, 19.43909, 59593.298836, 18.83, 0.234, 107.0, 25.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59597.228626, 18.891, 0.253, 101.0, 26.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59597.790324, 18.946, 0.457, 96.0, 44.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59597.797471, 18.617, 0.304, 130.0, 39.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59597.808328, 19.476, 0.674, 59.0, 40.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59601.310233, 19.402, 0.26, 63.0, 16.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59601.324085, 19.318, 0.281, 68.0, 19.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59601.329641, 19.246, 0.306, 73.0, 22.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59603.31964, 19.445, 0.234, 60.0, 14.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59603.338416, 19.462, 0.211, 60.0, 13.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59606.221177, 19.481, 0.238, 58.0, 14.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59606.241087, 19.504, 0.25, 57.0, 14.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59609.24743, 19.615, 0.22, 52.0, 11.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59609.250637, 19.944, 0.333, 38.0, 13.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59610.263805, 19.534, 0.269, 56.0, 15.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59610.267492, 19.337, 0.23, 67.0, 15.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59610.273058, 19.25, 0.22, 72.0, 16.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59610.287373, 19.584, 0.283, 53.0, 15.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59611.268232, 18.783, 0.433, 111.0, 48.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59611.274235, 19.171, 0.382, 78.0, 30.0, ATLAS
c, 23.9, 22.49196, 19.43909, 59613.247649, 19.882, 0.286, 40.0, 12.0, ATLAS
c, 23.9, 22.49196, 19.43909, 59613.251763, 20.374, 0.51, 26.0, 13.0, ATLAS
c, 23.9, 22.49196, 19.43909, 59613.258176, 19.649, 0.214, 50.0, 11.0, ATLAS
c, 23.9, 22.49196, 19.43909, 59613.27008, 19.664, 0.24, 50.0, 12.0, ATLAS
c, 23.9, 22.49196, 19.43909, 59614.213159, 19.367, 0.482, 65.0, 31.0, ATLAS
c, 23.9, 22.49196, 19.43909, 59614.225553, 19.938, 0.302, 38.0, 12.0, ATLAS
c, 23.9, 22.49196, 19.43909, 59614.23952, 19.711, 0.218, 47.0, 10.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59615.218232, 19.961, 0.679, 38.0, 26.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59615.235653, 19.207, 0.19, 75.0, 14.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59615.239413, 19.954, 0.406, 38.0, 15.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59618.247001, 19.649, 0.344, 50.0, 17.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59618.265802, 19.784, 0.493, 44.0, 22.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59621.275532, 20.234, 0.72, 29.0, 21.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59621.278733, 19.526, 0.335, 56.0, 19.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59621.284274, 20.236, 0.856, 29.0, 25.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59624.245082, 19.35, 0.506, 66.0, 33.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59624.248311, 19.323, 0.514, 68.0, 35.0, ATLAS
o, 23.9, 22.49196, 19.43909, 59627.275592, 18.657, 0.574, 125.0, 72.0, ATLAS
