ra, dec, objname, z, discoverydate
71.91388492, -14.64837688, 2020bpu, 0.04153, 58881.0
24.742276549999996, 48.88053775000003, 2020ust, 0.08, 59123.0
223.27902490699998, 3.5373079904700004, 2021dlb, 0.033416, 59265.0
60.006137489700016, -24.6002298081, 2020wio, 0.064094, 59135.0
205.438268571, -25.793415714300007, 2022myp, 0.02633, 59749.0
232.172126, 26.155364000000006, 2021jmi, 0.086, 59317.0
117.9025073, 27.380435400000003, 2022zwa, 0.026807, 59893.0
152.99126288899998, -1.9516950523900003, 2020aai, 0.045, 58864.0
34.66999817499999, 50.786952074999995, 2020tzl, 0.05, 59112.0
343.29853832800006, 11.113537932900002, 2020vas, 0.07, 59129.0
47.624038126400016, -11.7301606057, 2021ybx, 0.054, 59462.0
213.04840190300004, 40.098642827099994, 2019ekb, 0.0671, 58606.0
151.24395799999996, -18.379899999999992, 2021gft, 0.07, 59290.0
5.2131500000000015, -32.856912000000015, 2021ymb, 0.11, 59465.0
245.54178907000002, 21.222228037900003, 2021gez, 0.03206, 59291.0
261.72372290600003, 13.178865883, 2021ify, 0.056, 59307.0
67.28175639999998, 4.271523000000001, 2022yjk, 0.03, 59869.0
176.34833300000005, 20.324461000000003, 2021bbz, 0.023, 59237.0
119.48295800000005, 30.026938999999985, 2020cvw, 0.051066, 58898.0
186.014375, 35.70363900000002, 2021mhv, 0.046868, 59349.0
243.515625, 14.282638999999998, 2020lsc, 0.037, 59005.0
37.9653006875, 2.0502541375, 2021cjf, 0.040508, 59254.0
284.10641699999996, -16.182168999999995, 2021zek, 0.028, 59470.0
15.834137600000002, 28.7138745, 2022sfc, 0.033, 59815.0
121.42533299999997, -9.814519000000004, 2020ysl, 0.03, 59154.0
229.30958299999998, -25.197311, 2019hzd, 0.05, 58657.0
194.97382857100004, 26.819447142900003, 2023epj, 0.0267, 60041.0
298.19425, 50.54665000000001, 2021zfq, 0.0259, 59476.0
178.648712033, 25.383435859700004, 2021ckc, 0.053072, 59252.0
23.997542000000006, -34.02031100000001, 2021vqb, 0.07, 59435.0
95.8830948768, 50.39996185590001, 2019vdg, 0.038, 58805.0
236.67978999999985, 28.197915000000012, 2019mrj, 0.0763, 58700.0
212.39735713000002, 11.153096924500003, 2021hwq, 0.08, 59307.0
207.902495092, -8.840079727870004, 2019ahi, 0.02835, 58512.0
239.53951901299993, 12.043976692200003, 2021mid, 0.041542, 59349.0
276.5277080000001, 30.222530999999996, 2020nin, 0.06, 59020.0
142.973665807, 35.5517484652, 2021blp, 0.026872, 59245.0
13.263508400000008, 39.026401299999975, 2022aaoz, 0.057, 59898.0
320.887426667, -10.57276, 2021kkj, 0.091, 59326.0
274.6011063000001, 30.059272500000002, 2022ryw, 0.075, 59812.0
210.68489379999997, 25.557550477778, 2021bta, 0.061207, 59249.0
153.74239586667, -3.538989016666699, 2021lyi, 0.07632, 59342.0
158.89852702200002, 22.6406374755, 2020cot, 0.09815, 58891.0
246.71545800000004, 29.385699999999982, 2019bas, 0.078316, 58538.0
16.039350000000002, 20.8715433333, 2022ueh, 0.03, 59837.0
233.784425502, 23.9455693262, 2020jjf, 0.074, 58978.0
11.176542000000001, -38.18391100000001, 2021abmp, 0.023259, 59501.0
